energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3562307343928027,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.28544182947653857,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16938382620643236,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04842654869929105,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07706932918622796,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16537115219787782,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2217456017279157,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2679334809829835,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.30173169126701166,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.32175543896942715,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3349182039258561,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3434249997955004,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3493130070183373,4.556,False
-0.04249161569271683,-0.0,-0.08498323138543366,-0.0,18.6530358615965,0.0,-0.35580509110337183,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36611363018127124,4.556,False
-0.0,-0.00899391199949918,-0.0,-0.0007195129599599344,0.0,0.0007195129599599344,-0.38076737647183734,4.556,False
-0.0,-0.6419883416459573,-0.0,-0.05135906733167658,0.0,0.05135906733167658,-0.40391718951223554,11.493,False
-0.0,-1.5715877222872192,-0.0,-0.12572701778297754,0.0,0.12572701778297754,-0.4356288559668326,11.493,False
-0.0,-2.7339547393974546,-0.0,-0.21871637915179637,0.0,0.21871637915179637,-0.4728049564308366,11.493,False
-6.6980280058731525,-3.3266831855950114,-13.396056011746305,-0.2661346548476009,1165.5839216693903,0.2661346548476009,-0.4959076934390734,11.493,False
-8.074040948594236,-2.093234731713809,-16.148081897188472,-0.16745877853710472,1405.0362740092642,0.16745877853710472,-0.455550940273911,11.493,False
-3.3217364316545916,-0.6498424691765727,-6.643472863309183,-0.05198739753412582,1458.1810498922703,0.05198739753412582,-0.33215289369529183,4.556,False
-2.3857589248884445,-0.0,-4.771517849776889,-0.0,1047.3041812504148,0.0,-0.2513076354050014,4.556,False
-0.5669970792517075,-35.72534859841747,-1.133994158503415,-2.858027887873398,248.9012639384142,2.858027887873398,-1.0874120736760406,4.556,False
-3.6444925486510407,-72.83787135604744,-7.288985097302081,-5.827029708483796,1599.8650345263568,5.827029708483796,-1.4758922422687324,4.556,False
-3.4181638299433255,-78.66821796925709,-6.836327659886651,-6.293457437540567,1500.5108998873247,6.293457437540567,-1.5277689649681683,4.556,False
