Time,EAST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Load [W],EAST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Sens Cool Load [W],EAST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Mass Flow [kg/s],EAST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Cool Mass Flow [kg/s],EAST PERIMETER::Des Latent Heat Load [W],EAST PERIMETER::Des Latent Cool Load [W],EAST PERIMETER::Des Latent Heat Mass Flow [kg/s],EAST PERIMETER::Des Latent Cool Mass Flow [kg/s],EAST PERIMETER::Des Heat Load No DOAS [W],EAST PERIMETER::Des Sens Cool Load No DOAS [W],EAST PERIMETER::Des Latent Heat Load No DOAS [W],EAST PERIMETER::Des Latent Cool Load No DOAS [W],EAST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Temperature [C],EAST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Relative Humidity [%],EAST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Temperature [C],EAST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Relative Humidity [%],NORTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Load [W],NORTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Sens Cool Load [W],NORTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Mass Flow [kg/s],NORTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Cool Mass Flow [kg/s],NORTH PERIMETER::Des Latent Heat Load [W],NORTH PERIMETER::Des Latent Cool Load [W],NORTH PERIMETER::Des Latent Heat Mass Flow [kg/s],NORTH PERIMETER::Des Latent Cool Mass Flow [kg/s],NORTH PERIMETER::Des Heat Load No DOAS [W],NORTH PERIMETER::Des Sens Cool Load No DOAS [W],NORTH PERIMETER::Des Latent Heat Load No DOAS [W],NORTH PERIMETER::Des Latent Cool Load No DOAS [W],NORTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Temperature [C],NORTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Relative Humidity [%],NORTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Temperature [C],NORTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Relative Humidity [%],SOUTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Load [W],SOUTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Sens Cool Load [W],SOUTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Mass Flow [kg/s],SOUTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Cool Mass Flow [kg/s],SOUTH PERIMETER::Des Latent Heat Load [W],SOUTH PERIMETER::Des Latent Cool Load [W],SOUTH PERIMETER::Des Latent Heat Mass Flow [kg/s],SOUTH PERIMETER::Des Latent Cool Mass Flow [kg/s],SOUTH PERIMETER::Des Heat Load No DOAS [W],SOUTH PERIMETER::Des Sens Cool Load No DOAS [W],SOUTH PERIMETER::Des Latent Heat Load No DOAS [W],SOUTH PERIMETER::Des Latent Cool Load No DOAS [W],SOUTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Temperature [C],SOUTH PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Relative Humidity [%],SOUTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Temperature [C],SOUTH PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Relative Humidity [%],WEST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Load [W],WEST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Sens Cool Load [W],WEST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Des Heat Mass Flow [kg/s],WEST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Des Cool Mass Flow [kg/s],WEST PERIMETER::Des Latent Heat Load [W],WEST PERIMETER::Des Latent Cool Load [W],WEST PERIMETER::Des Latent Heat Mass Flow [kg/s],WEST PERIMETER::Des Latent Cool Mass Flow [kg/s],WEST PERIMETER::Des Heat Load No DOAS [W],WEST PERIMETER::Des Sens Cool Load No DOAS [W],WEST PERIMETER::Des Latent Heat Load No DOAS [W],WEST PERIMETER::Des Latent Cool Load No DOAS [W],WEST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Temperature [C],WEST PERIMETER:CHICAGO_IL_USA HEATING 99% CONDITIONS:Heating Zone Relative Humidity [%],WEST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Temperature [C],WEST PERIMETER:CHICAGO_IL_USA COOLING 1% CONDITIONS DB=>MWB:Cooling Zone Relative Humidity [%]
01:00:00,2.148225E+03,0.000000E+00,1.504784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657669E+01,4.174358E+03,0.000000E+00,2.924047E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541935E+03,0.000000E+00,3.181527E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657584E+01,2.148225E+03,0.000000E+00,1.504784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657669E+01
02:00:00,2.148226E+03,0.000000E+00,1.504785E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657354E+01,4.174360E+03,0.000000E+00,2.924048E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541938E+03,0.000000E+00,3.181528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657448E+01,2.148226E+03,0.000000E+00,1.504785E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657354E+01
03:00:00,2.148226E+03,0.000000E+00,1.504786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656934E+01,4.174362E+03,0.000000E+00,2.924050E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541940E+03,0.000000E+00,3.181530E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657254E+01,2.148226E+03,0.000000E+00,1.504786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656934E+01
04:00:00,2.148227E+03,0.000000E+00,1.504786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656527E+01,4.174364E+03,0.000000E+00,2.924051E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541942E+03,0.000000E+00,3.181531E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.657052E+01,2.148227E+03,0.000000E+00,1.504786E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656527E+01
05:00:00,2.148228E+03,0.000000E+00,1.504787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656139E+01,4.174366E+03,0.000000E+00,2.924053E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541944E+03,0.000000E+00,3.181533E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656846E+01,2.148228E+03,0.000000E+00,1.504787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656139E+01
06:00:00,2.148229E+03,0.000000E+00,1.504788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655774E+01,4.174368E+03,0.000000E+00,2.924054E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541946E+03,0.000000E+00,3.181534E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656640E+01,2.148229E+03,0.000000E+00,1.504788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655774E+01
07:00:00,2.148230E+03,0.000000E+00,1.504788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655460E+01,4.174370E+03,0.000000E+00,2.924055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541948E+03,0.000000E+00,3.181535E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656447E+01,2.148230E+03,0.000000E+00,1.504788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655460E+01
08:00:00,2.148231E+03,0.000000E+00,1.504789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655239E+01,4.174372E+03,0.000000E+00,2.924056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541950E+03,0.000000E+00,3.181536E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656289E+01,2.148231E+03,0.000000E+00,1.504789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655239E+01
09:00:00,2.148231E+03,0.000000E+00,1.504789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655189E+01,4.174373E+03,0.000000E+00,2.924057E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541951E+03,0.000000E+00,3.181538E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656203E+01,2.148231E+03,0.000000E+00,1.504789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655189E+01
10:00:00,2.148232E+03,0.000000E+00,1.504790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655346E+01,4.174375E+03,0.000000E+00,2.924058E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,1.000000E+02,2.600000E+01,1.000000E+02,4.541953E+03,0.000000E+00,3.181539E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.656214E+01,2.148232E+03,0.000000E+00,1.504790E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.600000E+01,3.679484E+00,2.600000E+01,6.655347E+01
