energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.5595351196646381,-0.0,-1.1190702393292762,-0.0,245.62560125752327,0.0,0.3602257032601639,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.30175287164492054,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19553684072477875,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0791659908277635,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.03181470740384703,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.12595215297664777,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1867311264641497,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23515292984205483,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27026231802963924,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.294539559621711,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3118839496422057,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3238370502864195,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3324893173009406,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3412440465350694,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35396753596212666,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37104024273503083,4.556
-0.0,-0.34690678529897556,-0.0,-0.027752542823918043,0.0,0.027752542823918043,-0.3962021873848573,11.493
-0.0,-1.3117301808767416,-0.0,-0.10493841447013932,0.0,0.10493841447013932,-0.4290878522856045,11.493
-0.0,-2.4060392962932995,-0.0,-0.19248314370346395,0.0,0.19248314370346395,-0.4647415811398517,11.493
-0.0,-3.5812520684414926,-0.0,-0.2865001654753194,0.0,0.2865001654753194,-0.5011726350117117,11.493
-2.8309525626556113,-4.845687659325533,-5.661905125311223,-0.3876550127460426,492.6394436014289,0.3876550127460426,-0.535898071678211,11.493
-1.1993578020734312,-5.9878577855432376,-2.3987156041468625,-0.479028622843459,526.4959622798206,0.479028622843459,-0.5604829802855161,4.556
-0.0,-6.404415645079887,-0.0,-0.5123532516063909,0.0,0.5123532516063909,-0.5712722499730482,4.556
-3.0149455473102136,-45.86111564933187,-6.029891094620427,-3.66888925194655,1323.505508037846,3.66888925194655,-1.211108341135337,4.556
-3.4742921173932375,-61.96386196353614,-6.948584234786475,-4.957108957082891,1525.1501832279357,4.957108957082891,-1.3769645435140354,4.556
-3.5350671248343555,-78.54109822851365,-7.070134249668711,-6.283287858281092,1551.8292909720612,6.283287858281092,-1.5178922862239395,4.556
-3.5818548656011964,-80.30817109016739,-7.163709731202393,-6.424653687213391,1572.3682465325708,6.424653687213391,-1.537854741903656,4.556
-3.5342240469545287,-85.11874741645136,-7.0684480939090575,-6.8094997933161086,1551.4591953268343,6.8094997933161086,-1.5731469164113727,4.556
-3.5779754450444363,-83.82710828181776,-7.155950890088873,-6.70616866254542,1570.6652524339054,6.70616866254542,-1.5682580113190523,4.556
-3.4224382308024848,-83.01394353588414,-6.8448764616049695,-6.641115482870731,1502.3872830564026,6.641115482870731,-1.5612790986598701,4.556
-3.5663346074456106,-80.58913318829319,-7.132669214891221,-6.447130655063455,1565.5551393527703,6.447130655063455,-1.5457051781290654,4.556
-3.327747791266994,-78.11157918814283,-6.655495582533988,-6.248926335051426,1460.8199259293212,6.248926335051426,-1.5257132130357327,4.556
-3.5441060377004097,-76.70173450621873,-7.088212075400819,-6.136138760497499,1555.7972070677831,6.136138760497499,-1.5145222351584646,4.556
-3.288865322401191,-75.85389900227308,-6.577730644802382,-6.068311920181847,1443.7512389820856,6.068311920181847,-1.5071415375685866,4.556
-3.5234011463445825,-75.86545865708125,-7.046802292689165,-6.069236692566499,1546.7081415033285,6.069236692566499,-1.5061677534175455,4.556
-3.2785275111487375,-76.67738913343972,-6.557055022297475,-6.134191130675178,1439.2131304428171,6.134191130675178,-1.5123253940430617,4.556
-3.519105630573883,-77.33386378500691,-7.038211261147766,-6.1867091028005525,1544.8224892773849,6.1867091028005525,-1.5159542009057576,4.556
-3.2690845604071983,-78.58589254427258,-6.538169120814397,-6.286871403541807,1435.0678491690949,6.286871403541807,-1.5259919667749247,4.556
-3.5176414322104397,-79.57800730222377,-7.035282864420879,-6.366240584177901,1544.1797331915889,6.366240584177901,-1.5324497999051978,4.556
-3.2645999318927967,-81.01125590255229,-6.5291998637855935,-6.480900472204183,1433.0991799353806,6.480900472204183,-1.5444364403861195,4.556
-3.5180715446403963,-82.10917258571462,-7.036143089280793,-6.5687338068571695,1544.36854461826,6.5687338068571695,-1.5519658657473283,4.556
-3.2630348173077386,-83.56970317025343,-6.526069634615477,-6.685576253620275,1432.4121234889108,6.685576253620275,-1.5645030692237292,4.556
-3.5195501393955415,-84.65135381086436,-7.039100278791083,-6.772108304869149,1545.0176204545835,6.772108304869149,-1.5720463505372069,4.556
-3.263118008150618,-86.0567180509337,-6.526236016301236,-6.884537444074696,1432.4486427351264,6.884537444074696,-1.5843085823951133,4.556
-3.521534923649528,-87.05976872285314,-7.043069847299056,-6.964781497828251,1545.8889041481684,6.964781497828251,-1.5912870125873964,4.556
-3.264078884718198,-88.36972888163508,-6.528157769436396,-7.069578310530807,1432.870449832396,7.069578310530807,-1.6028419253717114,4.556
-3.5236932762353743,-89.26258403618328,-7.047386552470749,-7.141006722894662,1546.8363811393215,7.141006722894662,-1.6089546107839707,4.556
-3.2654552820916893,-90.46076178897337,-6.530910564183379,-7.23686094311787,1433.4746629024098,7.23686094311787,-1.6196144594290434,4.556
-3.525833156288633,-91.23440049835534,-7.051666312577266,-7.298752039868427,1547.7757490292508,7.298752039868427,-1.624769204332175,4.556
-3.2669776450607984,-92.31724897018015,-6.533955290121597,-7.3853799176144115,1434.142952177699,7.3853799176144115,-1.6344815313537833,4.556
-3.5278474272764275,-92.97173536665933,-7.055694854552855,-7.437738829332747,1548.6599768553237,7.437738829332747,-1.6386734731662387,4.556
