,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-45.29210224420977,52.99895328670917,-43.9400720295737,53.0039187502198,-1.3520302146360639,1.8992232951615073,-3.5152057623658965,4.240313500017584,-2.7040604292721278,3.7984465903230147,3.5152057623658965,4.240313500017584,437.3890265762396,477.84006314669966,3978490.585737475,82.79463500439753,9096.0,8760.333333333334,0.0,1.0
1,2,-38.051065805854776,46.21871244103303,-36.61870514685417,46.22250573649706,-1.432360659000602,1.891425845532417,-2.9294964117483335,3.697800458919765,-2.864721318001204,3.782851691064834,2.9294964117483335,3.697800458919765,481.5803041388201,522.0037288686993,4380454.4464467075,88.88522427440633,9096.0,8760.5,0.0,1.0
2,3,-25.663183302981043,26.219437724888692,-23.885883903867743,26.255687267213077,-1.7772993991133001,2.0352709853552655,-1.9108707123094195,2.1004549813770463,-3.5545987982266003,4.070541970710531,1.9108707123094195,2.1004549813770463,607.9661837365754,562.50383727185,5530060.40726789,86.29067722075638,9096.0,8760.5,0.0,1.0
3,4,-22.157776101262225,23.765192653947395,-20.053762946460132,23.850788846425036,-2.1040131548020873,2.0611991303828914,-1.6043010357168108,1.9080631077140031,-4.208026309604175,4.122398260765783,1.6043010357168108,1.9080631077140031,724.1929641641774,552.933080494949,6587259.202037358,84.00395778364116,9096.0,8760.5,0.0,1.0
4,5,-19.64379040286302,20.89301790367039,-17.457455573452652,20.808580833075958,-2.1863348294103675,2.0646433861565994,-1.3965964458762121,1.6646864666460766,-4.372669658820735,4.129286772313199,1.3965964458762121,1.6646864666460766,761.7477762007318,563.1548129343714,6928857.772321857,81.88214599824099,9096.0,8760.5,0.0,1.0
5,6,-19.012931832444124,19.884541816459823,-16.78021151403247,19.756752136457173,-2.232720318411658,2.0378072009790893,-1.3424169211225978,1.580540170916574,-4.465440636823316,4.075614401958179,1.3424169211225978,1.580540170916574,781.3409085961681,553.7894910681365,7107076.904590745,82.46481970096747,9096.0,8760.5,0.0,1.0
6,7,-18.219473634237612,18.99396434245866,-16.012346041934,18.803962237912774,-2.2071275923036167,2.026605014619177,-1.2809876833547198,1.5043169790330218,-4.414255184607233,4.053210029238354,1.2809876833547198,1.5043169790330218,774.2650829375505,551.9111520534284,7042715.1943999585,82.18997361477572,9096.0,8760.5,0.0,1.0
7,8,-17.2815431291433,19.06543544664872,-15.03599258891757,18.913944657543528,-2.24555054022573,2.017535121328367,-1.2028794071134057,1.5131155726034824,-4.49110108045146,4.035070242656734,1.2028794071134057,1.5131155726034824,794.3015480819639,550.24352091139,7587168.387278919,77.39740368509213,9552.0,8760.333333333334,0.0,1.0
8,9,-17.569242120115348,18.706835856582213,-15.331540355423774,18.51366580937403,-2.237701764691574,1.9684352874678108,-1.226523228433902,1.481093264749922,-4.475403529383148,3.9368705749356216,1.226523228433902,1.481093264749922,792.8207924438836,540.2353603281049,7211497.928069565,81.24450307827617,9096.0,8760.333333333334,0.0,1.0
9,10,-18.032688087424226,19.161575281866185,-15.775091703305588,18.94402505138751,-2.2575963841186373,1.9398768810186324,-1.2620073362644473,1.515522004111001,-4.515192768237275,3.879753762037265,1.2620073362644473,1.515522004111001,803.1569835542198,531.2976498316583,7305515.922409183,80.76077396657871,9096.0,8760.333333333334,0.0,1.0
10,11,-17.819174251668194,19.23735329759567,-15.634945169973264,18.97333690694912,-2.1842290816949363,1.9259621274229728,-1.250795613597861,1.5178669525559294,-4.368458163389873,3.8519242548459456,1.250795613597861,1.5178669525559294,778.7020515561538,539.5536215056802,7083073.8609547755,80.89270008795076,9096.0,8760.333333333334,0.0,1.0
