energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-2.8070126273381613,-0.0,-5.6140252546763225,-0.0,1232.226789876278,0.0,0.3749516719642316,4.556,False
-0.0,-0.013476573278638014,-0.0,-0.0010781258622910412,0.0,0.0010781258622910412,0.3661813536442991,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.27895146221759387,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16950970211816088,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05162984558517895,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.04604254094894763,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.14246352528456244,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.20791908841885862,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24289951177806793,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2697843118100652,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2899569981529283,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3047021030060288,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3153211285147642,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.32536022413977356,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3391870859435828,4.556,False
-0.0,-0.012254277769626088,-0.0,-0.000980342221570087,0.0,0.000980342221570087,-0.358198548035393,4.556,False
-0.0,-0.27838692012893174,-0.0,-0.022270953610314538,0.0,0.022270953610314538,-0.38217075608611123,11.493,False
-0.0,-0.8282903467594548,-0.0,-0.06626322774075638,0.0,0.06626322774075638,-0.4161847777398842,11.493,False
-0.0,-2.0116623291294067,-0.0,-0.16093298633035252,0.0,0.16093298633035252,-0.45504778570514387,11.493,False
-4.01741142005698,-3.0014395190536036,-8.03482284011396,-0.2401151615242883,699.1057896209833,0.2401151615242883,-0.4887478851329667,11.493,False
-8.470423136271618,-3.2434482842924135,-16.940846272543236,-0.25947586274339307,1474.014293269228,0.25947586274339307,-0.4978194749166141,11.493,False
-0.0,-3.5176743738675227,-0.0,-0.28141394990940183,0.0,0.28141394990940183,-0.48779652804318463,4.556,False
-3.361472973965914,-3.551844437162289,-6.722945947931828,-0.2841475549729831,1475.6246593353442,0.2841475549729831,-0.4739989431996829,4.556,False
-2.206831611262844,-33.974582029387285,-4.413663222525688,-2.7179665623509828,968.7583894920299,2.7179665623509828,-1.0686676109180135,4.556,False
-3.6208882815531793,-63.08358079651914,-7.241776563106359,-5.046686463721532,1589.503196467594,5.046686463721532,-1.3830228188460525,4.556,False
-3.1120583338848444,-65.63491354522566,-6.224116667769689,-5.250793083618053,1366.1362308537507,5.250793083618053,-1.4120642612599745,4.556,False
