electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
-0.39241987466812134,-0.025541065260767937,-0.44319725036621094,-0.08602707087993622,-0.986628532409668
-0.016482219099998474,-0.6101548671722412,-0.16927823424339294,-1.0,-1.0
-0.09532420337200165,-0.6087250113487244,-0.12028664350509644,-1.0,-1.0
-0.2481248378753662,-0.5552510023117065,-0.006801247596740723,-1.0,-1.0
-0.3825528919696808,-0.4899267256259918,0.10466083884239197,-0.9393207430839539,-1.0
-0.42730265855789185,-0.3559202551841736,0.2948042154312134,-0.8264606595039368,-1.0
-0.47256430983543396,-0.18898777663707733,0.4052777588367462,-0.7880032658576965,-1.0
-0.49740898609161377,0.07894235849380493,0.3525415062904358,-0.8488117456436157,-1.0
-0.5182645916938782,0.32505694031715393,0.2575095593929291,-0.9277244210243225,-1.0
-0.5074857473373413,0.5052459239959717,0.19006460905075073,-0.997020423412323,-1.0
-0.47762319445610046,0.6332741975784302,0.1408846378326416,-1.0,-1.0
-0.4503427743911743,0.6994196772575378,0.11168930679559708,-1.0,-1.0
-0.4208452105522156,0.7388004660606384,0.08935546875,-1.0,-1.0
-0.39584416151046753,0.7500877380371094,0.07710037380456924,-1.0,-1.0
-0.3857554793357849,0.7256497740745544,0.0830177590250969,-1.0,-1.0
-0.3969290256500244,0.6621193885803223,0.11403943598270416,-1.0,-1.0
-0.41647398471832275,0.5861731171607971,0.15871119499206543,-0.9621462225914001,-0.8660774230957031
-0.436193585395813,0.5080696940422058,0.20859311521053314,-0.8516654372215271,-0.6816738843917847
-0.2853507995605469,0.7162616848945618,-0.007820427417755127,-0.5359440445899963,-0.20204845070838928
-0.5976860523223877,0.25994521379470825,0.2925758361816406,-0.5461606383323669,-0.30472007393836975
-0.07940873503684998,1.0,-0.5578065514564514,0.025090239942073822,0.538788914680481
0.6083152294158936,0.883300244808197,1.0,-0.5714756846427917,0.37230128049850464
-0.419395387172699,1.0,-0.22370249032974243,0.6625149846076965,0.3439151346683502
1.0,0.3587472438812256,1.0,-0.9768580794334412,0.46905517578125
-0.8111704587936401,0.5167165398597717,1.0,1.0,1.0
-0.8879426717758179,0.1645163595676422,1.0,0.9665583968162537,1.0
-1.0,0.016344459727406502,1.0,1.0,1.0
-0.9673644304275513,-0.1637832373380661,1.0,1.0,1.0
-0.9482766389846802,-0.48113787174224854,1.0,1.0,1.0
-0.8792284727096558,-0.7652575373649597,1.0,1.0,1.0
-0.7649455070495605,-1.0,1.0,1.0,1.0
-0.6352481842041016,-1.0,1.0,1.0,1.0
-0.5015919208526611,-1.0,1.0,1.0,1.0
-0.3764578700065613,-1.0,1.0,1.0,1.0
-0.28144729137420654,-1.0,1.0,1.0,1.0
-0.21204128861427307,-1.0,1.0,1.0,1.0
-0.14782650768756866,-1.0,1.0,1.0,1.0
-0.09051287174224854,-1.0,1.0,1.0,1.0
-0.039894312620162964,-1.0,1.0,1.0,1.0
0.00393262505531311,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-0.23293425142765045,-1.0,1.0,1.0,1.0
-0.3074761927127838,-1.0,1.0,1.0,1.0
-0.3066694736480713,-1.0,1.0,1.0,1.0
-0.2621220052242279,-1.0,1.0,1.0,1.0
-0.20135271549224854,-1.0,1.0,1.0,1.0
-0.13852417469024658,-1.0,1.0,1.0,1.0
-0.07805272936820984,-1.0,1.0,1.0,1.0
-0.34782594442367554,-1.0,1.0,1.0,1.0
-0.30421337485313416,-1.0,1.0,1.0,1.0
-0.2650597095489502,-1.0,1.0,1.0,1.0
-0.23009660840034485,-1.0,1.0,1.0,1.0
-0.1988154798746109,-1.0,1.0,1.0,1.0
-0.17069175839424133,-1.0,1.0,1.0,1.0
-0.14520443975925446,-1.0,1.0,1.0,1.0
-0.12190702557563782,-1.0,1.0,1.0,1.0
-0.10039924085140228,-1.0,1.0,1.0,1.0
-0.08034321665763855,-1.0,1.0,1.0,1.0
-0.06147173047065735,-1.0,1.0,1.0,1.0
-0.043556660413742065,-1.0,1.0,1.0,1.0
-0.02639828622341156,-1.0,1.0,1.0,1.0
-0.009832292795181274,-1.0,1.0,1.0,1.0
0.006275683641433716,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-0.2922176122665405,-1.0,1.0,1.0,1.0
-0.3742378354072571,-1.0,1.0,1.0,1.0
-0.37949952483177185,-1.0,1.0,1.0,1.0
-0.3397449851036072,-1.0,1.0,1.0,1.0
-0.2820781469345093,-1.0,1.0,1.0,1.0
-0.21899756789207458,-1.0,1.0,1.0,1.0
-0.1570235639810562,-1.0,1.0,1.0,1.0
-0.0996379479765892,-1.0,1.0,1.0,1.0
-0.3620910048484802,-1.0,1.0,1.0,1.0
-0.32273557782173157,-1.0,1.0,1.0,1.0
-0.28711721301078796,-1.0,1.0,1.0,1.0
-0.25480419397354126,-1.0,1.0,1.0,1.0
