,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-24.863697849706504,24.958800825207508,-22.227072041502954,24.684639665868865,-2.6366258082035534,1.8696087631644425,-1.7781657633202361,1.9747711732695092,-5.273251616407107,3.739217526328885,1.7781657633202361,1.9747711732695092,959.1128577665622,519.3192076328486,8724090.55424465,87.43403693931398,9096.0,8760.333333333334,0.0,1.0
1,2,-23.598802727929076,22.79525883233998,-21.338300967257883,22.565190964550652,-2.2605017606711875,1.5800427968856485,-1.707064077380631,1.8052152771640524,-4.521003521342375,3.160085593771297,1.707064077380631,1.8052152771640524,828.2587282657689,446.48737610514735,7533841.392305434,89.76473175021987,9096.0,8760.333333333334,0.0,1.0
2,3,-22.327931723501916,23.711064284581923,-20.099630898163056,23.403879136155975,-2.228300825338863,1.6928163189542842,-1.6079704718530443,1.8723103308924778,-4.456601650677726,3.3856326379085684,1.6079704718530443,1.8723103308924778,796.5747433833311,465.26869367961774,7245643.86581478,87.90677220756376,9096.0,8760.5,0.0,1.0
3,4,-22.148902041661028,21.294790083977567,-19.97332780947031,20.991525831489422,-2.1755742321907205,1.7964303148243708,-1.5978662247576247,1.6793220665191537,-4.351148464381441,3.5928606296487415,1.5978662247576247,1.6793220665191537,774.5083126795298,480.9865020813073,7044927.612133003,88.77528583992964,9096.0,8760.5,0.0,1.0
4,5,-19.540833777808004,19.807827811846913,-17.398273459380118,19.515991497545784,-2.142560318427886,1.7999587480643424,-1.3918618767504094,1.5612793198036625,-4.285120636855772,3.599917496128685,1.3918618767504094,1.5612793198036625,762.9356994807007,496.64782670927667,6939663.122476454,86.7084432717678,9096.0,8760.5,0.0,1.0
5,6,-19.710360425569544,22.48961327295828,-17.47355060568728,22.159120428224394,-2.236809819882269,1.9015182548439606,-1.3978840484549822,1.7727296342579515,-4.473619639764538,3.8030365096879213,1.3978840484549822,1.7727296342579515,796.0981357690716,535.1241312345571,7241308.6429554755,84.08091468777485,9096.0,8760.333333333334,0.0,1.0
6,7,-18.043997795262392,20.012892363442432,-15.826720892437411,19.751668118606354,-2.2172769028249792,1.94357340316789,-1.2661376713949926,1.5801334494885082,-4.4345538056499585,3.88714680633578,1.2661376713949926,1.5801334494885082,793.0287243088196,552.5992279977374,7213389.276313024,83.25637642919965,9096.0,8760.333333333334,0.0,1.0
7,8,-17.48543276628986,19.806648922001937,-15.268709931074106,19.521064779694914,-2.216722835215754,1.9723576846517648,-1.2214967944859285,1.561685182375593,-4.433445670431508,3.9447153693035295,1.2214967944859285,1.561685182375593,792.8095704655021,562.2151163328609,7211395.852954207,83.61917326297274,9096.0,8760.5,0.0,1.0
8,9,-16.84230660074775,19.061690508394804,-14.497970270753314,18.8886878681654,-2.3443363299944338,1.9996004102907918,-1.1598376216602653,1.511095029453232,-4.6886726599888675,3.9992008205815837,1.1598376216602653,1.511095029453232,837.887677857701,560.7031025153016,7621426.317793648,80.70580474934037,9096.0,8760.5,0.0,1.0
9,10,-15.600578804565794,17.803009939944697,-13.30948226028975,17.57152777068065,-2.2910965442760434,2.0218971484146437,-1.0647585808231799,1.405722221654452,-4.582193088552087,4.0437942968292875,1.0647585808231799,1.405722221654452,809.5643436586741,560.4927453956772,7732958.610627655,80.12981574539364,9552.0,8760.333333333334,0.0,1.0
10,11,-14.736532518085927,17.563941729148574,-12.304682870932059,17.359373301539136,-2.4318496471538653,2.159684219959984,-0.9843746296745648,1.3887498641231308,-4.863699294307731,4.319368439919968,0.9843746296745648,1.3887498641231308,855.6275686464322,591.9174044612005,7782788.364407947,77.19876868953386,9096.0,8760.333333333334,0.0,1.0
11,12,-15.11472944806894,17.914323129317008,-12.668173277098905,17.691228059633513,-2.4465561709700343,2.203178655552079,-1.0134538621679126,1.4152982447706808,-4.893112341940069,4.406357311104158,1.0134538621679126,1.4152982447706808,854.2511665604644,595.155950609017,7770268.611033984,76.91292875989446,9096.0,8760.5,0.0,1.0
12,13,-15.58936531188036,17.880123475217992,-13.188922989978062,17.691782031145493,-2.4004423219023017,2.1355643128238797,-1.0551138391982449,1.4153425624916396,-4.800884643804603,4.271128625647759,1.0551138391982449,1.4153425624916396,837.0938479565907,572.4781899254609,7614205.641013149,78.25417766051011,9096.0,8760.5,0.0,1.0
13,14,-13.928344047290505,17.108629922331403,-11.372910433105304,16.879593635352293,-2.5554336141852034,2.207691734900456,-0.9098328346484243,1.3503674908281835,-5.110867228370407,4.415383469800912,0.9098328346484243,1.3503674908281835,888.1821984373123,583.6466425506555,8078905.276985792,73.91160949868075,9096.0,8760.5,0.0,1.0
14,15,-12.63927575456671,16.636524554653125,-10.044825309578005,16.394794689021015,-2.5944504449887047,2.2801481835881083,-0.8035860247662404,1.3115835751216811,-5.188900889977409,4.560296367176217,0.8035860247662404,1.3115835751216811,897.245178408404,605.692864824962,8161342.142802842,72.59234828496042,9096.0,8760.333333333334,0.0,1.0
15,16,-12.881116539552616,17.381490272791183,-10.305747924166806,17.086765927576856,-2.575368615385812,2.319441686832758,-0.8244598339333443,1.3669412742061484,-5.150737230771624,4.638883373665516,0.8244598339333443,1.3669412742061484,889.4813451667608,624.4789311659009,8090722.3156368565,72.22955145118733,9096.0,8760.333333333334,0.0,1.0
16,17,-13.00294214976517,17.23929636904708,-10.416866417991384,16.92585458584839,-2.586075731773787,2.340442095398178,-0.8333493134393108,1.3540683668678715,-5.172151463547574,4.680884190796356,0.8333493134393108,1.3540683668678715,886.7292678065894,622.268795472829,8065689.419968737,70.63544415127528,9096.0,8760.5,0.0,1.0
17,18,-13.320683107611117,16.835734250928123,-10.692046002915777,16.58330175329408,-2.628637104695341,2.355089234658976,-0.8553636802332621,1.3266641402635264,-5.257274209390682,4.710178469317952,0.8553636802332621,1.3266641402635264,898.6097811776468,612.4386393340006,8173754.569591875,71.51495162708883,9096.0,8760.5,0.0,1.0
18,19,-12.847064574155405,16.699518225323196,-10.276916944496755,16.45080458389698,-2.5701476296586514,2.373300462181961,-0.8221533555597403,1.3160643667117582,-5.140295259317303,4.746600924363922,0.8221533555597403,1.3160643667117582,878.9679495053399,622.7089423468408,7995092.468700572,72.94415127528583,9096.0,8760.333333333334,0.0,1.0
19,20,-13.205476204836009,16.543772506794408,-10.687068608222793,16.298231431791105,-2.5184075966132156,2.3186953682373055,-0.8549654886578234,1.3038585145432882,-5.036815193226431,4.637390736474611,0.8549654886578234,1.3038585145432882,864.8843666471796,614.499194342101,7866988.199022746,72.82321899736148,9096.0,8760.5,0.0,1.0
20,21,-12.940913300150534,16.65868923706889,-10.355571430582549,16.405627215076148,-2.5853418695679857,2.3347010265211066,-0.828445714446604,1.3124501772060917,-5.1706837391359715,4.669402053042213,0.828445714446604,1.3124501772060917,885.5357080038799,612.1450251447046,8054832.800003291,71.30606860158312,9096.0,8760.5,0.0,1.0
