energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-3.159284815863464,-0.0,-6.318569631726928,-0.0,1386.8677857170605,0.0,0.36403929188449485,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.31888872007432,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.22326340607394113,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.11018218625711662,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.007053364861451805,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1062995354070763,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16809490745671954,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.216631246948237,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2513495745707676,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2745859423712151,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29212040974452275,4.556,False
-1.698810249369247,-0.0,-3.397620498738494,-0.0,745.7463781252181,0.0,-0.30236797629808193,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3017581792895629,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.30158629674968956,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3102529871863318,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3271850360242626,4.556,False
-1.140629758527828,-0.18672072085419245,-2.281259517055656,-0.014937657668335396,198.49121352611644,0.014937657668335396,-0.35103337299042153,11.493,False
-0.0,-1.2051204996757638,-0.0,-0.09640963997406111,0.0,0.09640963997406111,-0.38651050843037177,11.493,False
-0.0,-2.275692974461798,-0.0,-0.18205543795694384,0.0,0.18205543795694384,-0.4229525269541223,11.493,False
-0.0,-3.393893293116512,-0.0,-0.271511463449321,0.0,0.271511463449321,-0.46092710633103257,11.493,False
-0.0,-4.617556012414995,-0.0,-0.36940448099319956,0.0,0.36940448099319956,-0.5014888250978382,11.493,False
-0.0,-6.0351395043455245,-0.0,-0.482811160347642,0.0,0.482811160347642,-0.5448692205209801,4.556,False
-0.0,-7.369695825521277,-0.0,-0.5895756660417022,0.0,0.5895756660417022,-0.5839672530759326,4.556,False
