,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-16.364261863504105,18.593599270484845,-13.86338151953115,18.57889843334888,-2.500880343972957,1.6758894230058998,-1.1090705215624919,1.4863118746679105,-5.001760687945914,3.3517788460117997,1.1090705215624919,1.4863118746679105,916.8209809721403,469.5260063766543,8339403.642922589,94.97581354441513,9096.0,8760.333333333334,0.0,1.0
1,2,-17.625283805201647,21.98088913659174,-14.882994743046531,22.25131098323086,-2.7422890621551144,1.7829748327942647,-1.1906395794437226,1.7801048786584688,-5.484578124310229,3.5659496655885294,1.1906395794437226,1.7801048786584688,985.6465670741837,447.576484210415,8965441.174106775,94.47009674582235,9096.0,8760.333333333334,0.0,1.0
2,3,-14.640891265981999,17.446835931363367,-11.970629436246695,17.5291672490145,-2.670261829735305,1.7680256557300467,-0.9576503548997354,1.40233337992116,-5.34052365947061,3.5360513114600933,0.9576503548997354,1.40233337992116,968.5523686705726,462.26549894009264,8809952.345427528,90.11653474054529,9096.0,8760.333333333334,0.0,1.0
3,4,-14.875957822382343,20.24645034004902,-12.063512436653715,20.403340098623662,-2.812445385728629,1.9354984906181534,-0.9650809949322973,1.6322672078898932,-5.624890771457258,3.8709969812363068,0.9650809949322973,1.6322672078898932,991.7236051851938,461.52222415246564,9020717.912764523,89.12708883025505,9096.0,8760.333333333334,0.0,1.0
4,5,-11.332229544051309,15.832702641601191,-8.546380595656467,15.816906544351982,-2.785848948394842,1.8894876871481052,-0.6837104476525173,1.2653525235481586,-5.571697896789684,3.7789753742962104,0.6837104476525173,1.2653525235481586,989.4577585864246,469.7867902569978,9000107.772102118,87.46701846965699,9096.0,8760.333333333334,0.0,1.0
5,6,-10.197675268385748,12.82156383475672,-7.702189857606196,12.289557883631788,-2.4954854107795548,2.170706498235124,-0.6161751886084955,0.983164630690543,-4.9909708215591095,4.341412996470248,0.6161751886084955,0.983164630690543,872.7605962805817,603.9182844309837,8336609.215672117,86.2751256281407,9552.0,8760.333333333334,0.0,1.0
6,7,-10.715429270196287,13.312348561584614,-8.489983608272567,12.818695466844083,-2.2254456619237213,2.0477578444420965,-0.6791986886618052,1.0254956373475268,-4.450891323847443,4.095515688884193,0.6791986886618052,1.0254956373475268,781.0356739444135,572.906889918588,7104300.490198385,84.94942832014073,9096.0,8760.333333333334,0.0,1.0
7,8,-12.592982111525686,14.855155509868101,-10.15436852484384,14.434778938250487,-2.438613586681847,2.073337464245285,-0.8123494819875071,1.1547823150600391,-4.877227173363694,4.14667492849057,0.8123494819875071,1.1547823150600391,889.8723416867433,611.0776516453312,8094278.819982617,89.56684256816183,9096.0,8760.333333333334,0.0,1.0
8,9,-12.163542466796361,13.779235188501557,-9.670751131391826,13.376692152203152,-2.4927913354045357,2.0959357811890853,-0.773660090511346,1.070135372176252,-4.985582670809071,4.191871562378171,0.773660090511346,1.070135372176252,910.0377898122074,618.1097150116165,8277703.7361318385,89.55584872471417,9096.0,8760.333333333334,0.0,1.0
9,10,-9.969738030770444,12.544702068325622,-7.568287201202098,11.992755122470442,-2.401450829568345,2.265354824418013,-0.6054629760961678,0.9594204097976352,-4.80290165913669,4.530709648836026,0.6054629760961678,0.9594204097976352,857.319441165153,652.0505332775531,8189115.302009541,89.60427135678391,9552.0,8760.5,0.0,1.0
10,11,-8.573865109859828,11.532756893656765,-6.110647869671302,10.981013095901645,-2.463217240188526,2.3039539830053517,-0.48885182957370416,0.8784810476721315,-4.926434480377052,4.607907966010703,0.48885182957370416,0.8784810476721315,880.0736854093008,663.9800291309336,8005150.242483,85.67502198768689,9096.0,8760.5,0.0,1.0
11,12,-8.631898732988464,11.441706944304507,-6.069206138979223,10.945361204383355,-2.56269259400924,2.3521826345705636,-0.4855364911183379,0.8756288963506684,-5.12538518801848,4.704365269141127,0.4855364911183379,0.8756288963506684,906.4475719550161,658.178080561896,8245047.114502827,86.80738786279683,9096.0,8760.333333333334,0.0,1.0
12,13,-8.936757317329596,11.568378557570638,-6.294819435816794,11.15203708508902,-2.6419378815128027,2.3434899120467043,-0.5035855548653435,0.8921629668071217,-5.2838757630256055,4.686979824093409,0.5035855548653435,0.8921629668071217,932.3422642303472,643.4839476057167,8480585.235439237,88.22559366754618,9096.0,8760.5,0.0,1.0
13,14,-7.859710785325826,10.91791127890562,-5.272736389034888,10.419188626582109,-2.586974396290937,2.4315862762880744,-0.42181891112279113,0.8335350901265688,-5.173948792581874,4.863172552576149,0.42181891112279113,0.8335350901265688,899.3410405455401,662.3011251203675,8590505.619290998,85.64698492462311,9552.0,8760.5,0.0,1.0
14,15,-7.596354105516958,10.85721537233126,-5.037118217569479,10.332333442628475,-2.5592358879474797,2.4141743141263348,-0.4029694574055583,0.8265866754102781,-5.118471775894959,4.8283486282526695,0.4029694574055583,0.8265866754102781,899.8296729012159,671.8816677669737,8595173.035552414,81.66876046901173,9552.0,8760.333333333334,0.0,1.0
15,16,-7.807509352295084,10.92076996154219,-5.1840453605047925,10.397345534280994,-2.6234639917902904,2.4276350154319366,-0.41472362884038344,0.8317876427424795,-5.246927983580581,4.855270030863873,0.41472362884038344,0.8317876427424795,917.1660757729679,666.3029083406167,8342542.625230916,83.24538258575198,9096.0,8760.333333333334,0.0,1.0
16,17,-7.7438753825627815,10.923292061856495,-5.123527376556107,10.371684850658848,-2.6203480060066733,2.4566469823870696,-0.4098821901244886,0.8297347880527078,-5.240696012013347,4.913293964774139,0.4098821901244886,0.8297347880527078,913.8342976432481,671.4835872586716,8312236.771362985,83.67414248021107,9096.0,8760.333333333334,0.0,1.0
