reward
-3.1647613896948013
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.42913772612448847
-0.0
-0.37372599783668115
-4.540727959445281
-9.452116184615067
-10.688413459981138
-2.43428946561743
-2.78083037709011
-48.92458204320941
-62.41301650240152
-62.312555484703694
-61.08396845180949
-61.226846243492176
-61.22735851256975
-60.19770311549686
-60.38170088350288
-61.26432724656773
-65.87818572717484
-69.54666857611736
-70.4328567431301
-71.35024481422772
-72.9468701766647
-74.56698404745416
-76.1857750266651
-77.89294822824998
-80.28889617810427
-80.78782637109262
-82.13721721566485
-83.29444523721968
-84.70340175184404
-86.41142063487595
-87.51328906574842
-89.11537841064498
-90.39755323574094
-92.00039170715583
-93.24152396528122
-93.9014237823867
-93.92841694773146
-93.83448435054126
-93.9377944559854
-94.29566920576966
-95.13429146717603
-94.8831696160897
-95.1262851115235
-95.94272584260494
-96.09634247649703
-96.94681439089246
-97.56849716906682
-98.04273380163865
-98.06516645422869
-97.95310845234195
-97.95217500738327
-98.47157922532817
-98.06035183171412
-98.08526308585762
-98.66466365132356
-98.64809250794798
-99.31608236251292
-99.7760430664863
-100.05916513306312
-99.87922785929665
-99.57544376361818
-99.4024445177825
-99.42798926499103
-99.63685945897714
-100.09682896569726
-99.14990997517644
-98.9200424407216
-99.07289157115395
-99.33970159750446
-99.67336007318804
-100.06185899253242
-100.4997460870829
-99.1800323632974
-100.50869629603825
-99.8738693714486
-100.10844787244773
-100.06902728438948
-100.12754127827311
-99.94361825829915
-100.25920324973137
-100.0730869730461
-100.05163740470833
-99.92387179203047
-99.806499491965
-99.8150302385634
-99.97577949852896
-100.25967925693882
-100.67663533597766
-99.543131232535
-99.21781044619766
-99.62240177567443
-99.3081062615452
-99.41741071933191
-99.99005921056482
-99.98307327718712
-100.0990544193744
-100.03095116520561
-99.9192797443029
-100.29471129608022
-99.83928048232247
-99.76340164070862
-99.76744331448214
-99.81401124598658
-100.25114299114927
-99.67491983578789
-99.57818080180928
-100.04584386990032
-99.9133160704052
-100.0036131131756
-100.49877693954585
-100.50274385531183
-100.55111611450923
-100.36905676750683
-100.15934335178474
-100.0675087578028
-100.14815192721086
-100.55519998306542
-99.68282671469832
-99.4612070116081
-99.89182421121053
-99.65837986997191
-99.75431911135107
-99.80094885065111
-99.82276822206096
-100.25471174849275
-99.74035104005341
-99.6603811058163
-100.12575035258251
-100.01084003125487
-100.09338507811864
-100.04336381409655
-99.96195163606089
-99.98049215191116
-100.1376705230933
-100.41199860364829
-100.76024343463932
-101.10875349785111
-99.73121730510151
-99.27773428030385
-99.40359242946391
-99.69806587642289
-100.1931056822806
-99.34095771617866
-99.17542714726207
-99.65711801235176
-99.45164602814606
-99.57740596329427
-99.65360154320604
-99.7000013681653
-100.14913189154404
-99.64356982041825
-99.57323937828349
-99.6262599572167
-100.0944619320714
-99.87678642268558
-101.94947795473502
-101.44002249280037
-100.83676134137174
-100.25841442446725
-99.92359364599079
-99.84292680367469
-99.98082098602414
-100.26677515820637
-100.68082771864816
-99.5221905607495
-99.36886798696337
-99.15730118926541
-99.87429766045668
-100.38876852838422
-100.71691193449462
-100.546786592448
-100.222834268396
-100.01372812015973
-100.3486995400444
-99.79680674250096
-3.379929306211463
-0.0
-0.0
-0.0
-0.21202288832685884
-1.9953302928289836
-3.3754484904036515
-6.601909491727846
-3.083023328781601
-0.5921558417659526
-0.0
-0.0
-0.0
