energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-2.7901429461834053,-0.0,-5.580285892366811,-0.0,1224.821310879458,0.0,0.37481649408744655,4.556,False
-0.0,-0.01216563074667756,-0.0,-0.0009732504597342049,0.0,0.0009732504597342049,0.3585171663448265,4.556,False
-0.0,-0.09177511521719944,-0.0,-0.007342009217375956,0.0,0.007342009217375956,0.29798460490881656,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1943125443741677,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08410358915158533,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.039467525487031474,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.11873149708453423,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.19018321051188458,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.22756093230462468,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2576465345205043,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27767885812253296,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2926875045070004,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3045469965166226,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3164442968615026,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3321539826662323,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3519467669877101,4.556,False
-0.0,-0.2528696795992613,-0.0,-0.020229574367940904,0.0,0.020229574367940904,-0.37721841606446177,11.493,False
-0.0,-0.7753469781146097,-0.0,-0.06202775824916878,0.0,0.06202775824916878,-0.41348258639664603,11.493,False
-0.0,-1.9347050237040968,-0.0,-0.15477640189632774,0.0,0.15477640189632774,-0.4516232927620572,11.493,False
-0.0,-3.1494714627505442,-0.0,-0.25195771702004355,0.0,0.25195771702004355,-0.48975430415757987,11.493,False
-0.0,-4.453277945505763,-0.0,-0.35626223564046106,0.0,0.35626223564046106,-0.528562951247082,11.493,False
-3.4391702193619897,-5.785796983886572,-6.8783404387239795,-0.4628637587109257,1509.7323175425768,0.4628637587109257,-0.5594249779382178,4.556,False
-0.0,-7.2617047732755955,-0.0,-0.5809363818620477,0.0,0.5809363818620477,-0.5741777707266031,4.556,False
-3.2639732740840146,-39.74318190516187,-6.527946548168029,-3.1794545524129494,1432.8240887111565,3.1794545524129494,-1.1358261849226416,4.556,False
-3.218293845582195,-48.786537753643124,-6.43658769116439,-3.9029230202914498,1412.771661800788,3.9029230202914498,-1.2428321925930181,4.556,False
-2.9411438748014582,-49.30643740883235,-5.8822877496029164,-3.944514992706588,1291.107934504591,3.944514992706588,-1.2493886790356004,4.556,False
-3.1489969366555615,-52.25411008327106,-6.297993873311123,-4.180328806661684,1382.3515964247417,4.180328806661684,-1.2613873859093931,4.556,False
-3.48741728828089,-58.00762259328424,-6.97483457656178,-4.640609807462739,1530.911891255878,4.640609807462739,-1.2992374817111312,4.556,False
-3.2101267846180996,-59.81696970241528,-6.420253569236199,-4.785357576193222,1409.1864726154959,4.785357576193222,-1.3253992749544106,4.556,False
-3.5020481440609568,-61.049939347168156,-7.0040962881219135,-4.883995147773453,1537.334567190938,4.883995147773453,-1.3367271521139596,4.556,False
-3.2211871170115014,-63.136134088326834,-6.442374234023003,-5.050890727066147,1414.0417546143553,5.050890727066147,-1.3664586017413878,4.556,False
-3.128060077462441,-62.73549083047146,-6.256120154924882,-5.018839266437717,1373.1607012565587,5.018839266437717,-1.358650944369517,4.556,False
-3.076146798664299,-61.834497033323764,-6.152293597328598,-4.946759762665901,1350.3717290010093,4.946759762665901,-1.3366309511942223,4.556,False
