reward
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.5702860121017075
-1.5161970538123366
-2.5941040519147647
-3.7540563362574177
-6.628408019689266
-6.927787098315006
-6.5519140345156845
-36.074409012528676
-62.929610938744716
-65.29868709633995
-67.57009712539954
-67.27081139096083
-68.62739010943213
-68.65281774440109
-69.93858863001448
-70.57082462039541
-71.88170255500451
-72.89164332583478
-73.00321483362328
-73.22122442033282
-74.51051263075773
-75.80080369381612
-77.72814901924843
-79.44434134961097
-81.53248343696309
-83.28710931431124
-85.2303616132288
-86.81792509444192
-88.52000479727182
-89.89035146759193
-91.34803092284251
-92.5077211646796
-92.9285781541592
-92.67994236812943
-92.39541154585125
-92.3937417189047
-92.72402429561183
-93.31800434379399
-94.06435749021186
-95.00394014829638
-94.41849026382054
-94.76060717275502
-94.96928678529872
-95.58210502597241
-96.54695175909609
-96.93519446526639
-97.86509153621105
-98.53689049736367
-99.5540085064852
-100.25815775178094
-101.13420581151368
-101.70358588042367
-102.38502789734108
-102.80008343149251
-103.3131465168323
-103.60425465115381
-103.14474598684613
-102.02409347835231
-100.89422576878503
-100.11170775591678
-99.725296598742
-99.65975565437468
-99.82046978323996
-100.24581672613253
-99.2549434729048
-99.22128902931524
-99.11089016021532
-99.3917307854746
-99.50944604249844
-99.99434406083056
-99.8064641263489
-100.30416327783568
-100.62359816298812
-101.42854269988965
-101.95975516342504
-102.72428446769794
-103.18819430680502
-103.78540258088515
-104.11417914230965
-104.54869446217636
-104.76023474328879
-104.22931502402737
-103.03772273610069
-101.8346217284514
-100.97829641959552
-100.51998492712434
-100.38617555910588
-100.48304411163961
-100.84835291573373
-99.80486160407533
-99.72389282044865
-99.57278890612935
-99.81567044916787
-100.42149153505154
-100.50461510789027
-101.14434189179393
-101.5599297978898
-102.3282818823382
-102.81080538540566
-103.4729062593554
-103.85312110509507
-104.35084715057866
-104.60536926196932
-104.96378572350665
-105.11643184439863
-104.52240945440028
-103.27099336165567
-102.01836492533863
-101.12387642607267
-100.6369416664085
-100.481821791068
-100.56279085922053
-100.91931905756039
-99.87541935405926
-99.7927720912368
-99.63999578697533
-99.87769425922228
-100.47755065692922
-100.55655661996968
-101.191940104946
-101.60383170136343
-102.368225750533
-102.84733050263901
-103.50597501105864
-103.88323277645323
-104.37807787025582
-104.63015412400368
-104.98621165278271
-105.13687452571094
-104.54085166347095
-103.28749088451309
-102.03307762176775
-101.13700167424523
-100.64867410629655
-100.49233723081055
-100.5722407975059
-100.92787482231637
-99.88331862805981
-99.80005916074856
-99.64675293793498
-99.88389702313805
