energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.5595351196646381,-0.0,-1.1190702393292762,-0.0,245.62560125752327,0.0,0.3602257032601639,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.301068380681728,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18429285003692134,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0546163462138061,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06226014727990888,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16140014500859887,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23526249322766032,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2761256214563229,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3074810502622082,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3278158528027348,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3397719317943176,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.34727606004403927,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35254552635514474,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35861130673531183,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.369114961452808,4.556
-0.0,-0.10832024405354847,-0.0,-0.008665619524283878,0.0,0.008665619524283878,-0.38435403958234543,4.556
-0.0,-0.6794477974671131,-0.0,-0.05435582379736905,0.0,0.05435582379736905,-0.40775951648783576,11.493
-0.0,-1.6202389124678733,-0.0,-0.12961911299742987,0.0,0.12961911299742987,-0.4392090358337087,11.493
-0.0,-2.6948906915786615,-0.0,-0.21559125532629292,0.0,0.21559125532629292,-0.4736751364510788,11.493
-0.0,-3.8616030530519834,-0.0,-0.30892824424415866,0.0,0.30892824424415866,-0.5092932116413406,11.493
-0.0,-5.202226065356087,-0.0,-0.416178085228487,0.0,0.416178085228487,-0.5484572198416506,11.493
-0.10855583160680875,-6.566891031442118,-0.2171116632136175,-0.5253512825153694,47.65400860702754,0.5253512825153694,-0.5867641498147856,4.556
-1.5339470537404896,-7.649064460212183,-3.067894107480979,-0.6119251568169747,673.3744748641305,0.6119251568169747,-0.6174545509571074,4.556
-1.8378438568492679,-41.62177949423147,-3.6756877136985358,-3.3297423595385176,806.7795684149552,3.3297423595385176,-1.1558954607956449,4.556
-3.556261038133746,-64.2164991311167,-7.112522076267492,-5.137319930489337,1561.133028153532,5.137319930489337,-1.399206887576266,4.556
-3.514338180754089,-75.42090043047207,-7.028676361508178,-6.033672034437766,1542.7296667050434,6.033672034437766,-1.5005119093357246,4.556
-3.627831549896892,-83.07664286090235,-7.255663099793784,-6.646131428872188,1592.551163255879,6.646131428872188,-1.556261738050015,4.556
-3.613970700544656,-85.06427456460206,-7.227941401089312,-6.805141965168165,1586.4665059458544,6.805141965168165,-1.5736567447351668,4.556
-3.609601533404708,-84.82249313861139,-7.219203066809416,-6.785799451088911,1584.5485221267375,6.785799451088911,-1.575081226823208,4.556
-3.604412656113546,-84.1543630243722,-7.208825312227092,-6.732349041949776,1582.2707006644189,6.732349041949776,-1.5716465211340414,4.556
-3.600126760340871,-84.70176187724373,-7.200253520681742,-6.776140950179498,1580.3892714402418,6.776140950179498,-1.5778483605644666,4.556
-3.5971548968948004,-85.19555914231596,-7.194309793789601,-6.815644731385277,1579.0846781803339,6.815644731385277,-1.582440200154694,4.556
-3.595247441702132,-85.93282267266001,-7.190494883404264,-6.8746258138128,1578.2473405189342,6.8746258138128,-1.5885285463997059,4.556
-3.5929564374376004,-85.87188478459336,-7.185912874875201,-6.869750782767468,1577.2416318865673,6.869750782767468,-1.5876192240784093,4.556
-3.5913999928264233,-85.98159162241677,-7.182799985652847,-6.878527329793342,1576.5583813987812,6.878527329793342,-1.5878664212256872,4.556
-3.590737083628302,-87.35585073214564,-7.181474167256604,-6.988468058571652,1576.2673764830122,6.988468058571652,-1.5997981565190333,4.556
-3.590639376708647,-88.8329460666806,-7.181278753417294,-7.106635685334449,1576.2244849467281,7.106635685334449,-1.6123927949823933,4.556
-3.5909617163277527,-90.35704218364093,-7.1819234326555055,-7.228563374691274,1576.3659860964674,7.228563374691274,-1.6251921344936904,4.556
-3.5915982364095296,-91.90242699170186,-7.183196472819059,-7.352194159336149,1576.645406676703,7.352194159336149,-1.63800390937746,4.556
-3.592467911663945,-93.4454036877865,-7.18493582332789,-7.475632295022919,1577.0271780789924,7.475632295022919,-1.6506530213060477,4.556
-3.593505001095809,-94.9636190996296,-7.187010002191618,-7.597089527970367,1577.4824412185292,7.597089527970367,-1.6629758344390237,4.556
-3.594656127592962,-96.44181285158332,-7.189312255185924,-7.715345028126666,1577.9877645272002,7.715345028126666,-1.6748665934338627,4.556
-3.595878472254989,-97.8688979455574,-7.191756944509978,-7.829511835644593,1578.5243512971856,7.829511835644593,-1.686252866385477,4.556
-3.5971380834554516,-99.23689792017746,-7.194276166910903,-7.938951833614197,1579.0772973904527,7.938951833614197,-1.697086473400975,4.556
-3.5984083668884077,-100.54046393316528,-7.196816733776815,-8.043237114653223,1579.6349283970183,8.043237114653223,-1.7073392522561974,4.556
-3.5996675811134313,-101.77494553214919,-7.199335162226863,-8.141995642571935,1580.1877002253868,8.141995642571935,-1.7169877255114774,4.556
-3.600901045833093,-102.94131920296645,-7.201802091666186,-8.235305536237316,1580.7291684956508,8.235305536237316,-1.7260510715296027,4.556
-3.6020975298352838,-104.0370642442963,-7.2041950596705675,-8.322965139543705,1581.2544029127673,8.322965139543705,-1.734520288379952,4.556
-3.603248654185065,-105.06365701564879,-7.20649730837013,-8.405092561251903,1581.7597252787818,8.405092561251903,-1.7424161672633414,4.556
-3.6043486438123002,-106.02322211103447,-7.2086972876246005,-8.481857768882758,1582.242600444381,8.481857768882758,-1.7497632675590653,4.556
-3.605393855382075,-106.91805007313037,-7.21078771076415,-8.55344400585043,1582.7014290527106,8.55344400585043,-1.7565863067888223,4.556
