,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-50.26471991988498,54.893634034848496,-48.80468576804866,54.67014018028126,-1.4600341518363313,2.1860201812120073,-3.904374861443892,4.373611214422501,-2.9200683036726627,4.3720403624240145,3.904374861443892,4.373611214422501,484.74516612379716,593.447107229592,4409242.031062059,94.58003518029903,9096.0,8760.5,0.0,1.0
1,2,-25.30438303002655,26.26551424255255,-23.149145376465803,26.154491318016532,-2.155237653560749,2.3502880873816716,-1.8519316301172644,2.0923593054413225,-4.310475307121498,4.700576174763343,1.8519316301172644,2.0923593054413225,752.3962215161928,670.1661935444565,6843796.030911289,90.99604221635884,9096.0,8760.333333333334,0.0,1.0
2,3,-15.873388237805637,17.99081242672085,-13.20387571968254,18.152621545572316,-2.669512518123099,2.1224435110647244,-1.0563100575746032,1.4522097236457852,-5.339025036246198,4.244887022129449,1.0563100575746032,1.4522097236457852,971.2582223128938,604.4240759532878,9277458.539532762,79.39698492462311,9552.0,8760.333333333334,0.0,1.0
3,4,-15.127536564384814,18.238589216417466,-12.665225589223887,18.208131200620567,-2.4623109751609276,2.22102826592103,-1.013218047137911,1.4566504960496454,-4.924621950321855,4.44205653184206,1.013218047137911,1.4566504960496454,896.0544928485058,656.2676927920597,8150511.666950009,78.96877748460862,9096.0,8760.5,0.0,1.0
4,5,-14.354837503408266,18.52869794072994,-11.688042821379002,18.500554481817424,-2.6667946820292623,2.23119062821547,-0.9350434257103201,1.4800443585453942,-5.333589364058525,4.46238125643094,0.9350434257103201,1.4800443585453942,956.6203337607323,624.8411582462496,8701418.55588762,69.47009674582235,9096.0,8760.333333333334,0.0,1.0
5,6,-14.65867972226815,18.664842175720022,-11.955379226730786,18.680353685950333,-2.7033004955373636,2.220992400922372,-0.9564303381384629,1.4944282948760264,-5.406600991074727,4.441984801844744,0.9564303381384629,1.4944282948760264,967.9691575262519,618.0073335155444,8804647.456858788,72.86719437115215,9096.0,8760.5,0.0,1.0
6,7,-16.189844871701684,20.557343901403314,-13.391440896732595,20.686450061077046,-2.7984039749690934,2.2014348149826044,-1.0713152717386076,1.6549160048861637,-5.596807949938187,4.402869629965209,1.0713152717386076,1.6549160048861637,1001.7246287459657,599.9089082004964,9111687.223073304,72.62532981530343,9096.0,8760.333333333334,0.0,1.0
7,8,-16.111490131406722,20.017657612992636,-13.225447823769525,20.225770784247807,-2.8860423076371964,2.216754232671242,-1.0580358259015619,1.6180616627398248,-5.772084615274393,4.433508465342484,1.0580358259015619,1.6180616627398248,1028.1581315903968,591.086109495733,9352126.36494625,67.63412489006157,9096.0,8760.333333333334,0.0,1.0
8,9,-15.529875953536385,18.812739367633174,-12.732123589182677,18.918680860186857,-2.79775236435371,2.2191811948057727,-1.0185698871346143,1.5134944688149485,-5.59550472870742,4.438362389611545,1.0185698871346143,1.5134944688149485,991.8513074648816,599.3798348249433,9474163.68890455,69.55611390284757,9552.0,8760.333333333334,0.0,1.0
9,10,-16.09497432605769,18.94731023614219,-13.334293190875544,19.069696571395816,-2.760681135182153,2.236082783993292,-1.0667434552700434,1.5255757257116649,-5.521362270364306,4.472165567986584,1.0667434552700434,1.5255757257116649,983.9699276691117,608.6728271634832,8950190.46207824,71.17414248021107,9096.0,8760.333333333334,0.0,1.0
10,11,-16.190724562455152,19.14378446814095,-13.323049361475887,19.272538088232153,-2.8676752009792668,2.247126023428764,-1.0658439489180709,1.5418030470585724,-5.7353504019585335,4.494252046857528,1.0658439489180709,1.5418030470585724,1014.7729635066194,592.8588901815849,9230374.87605621,69.93183817062445,9096.0,8760.333333333334,0.0,1.0
11,12,-16.6292755115367,19.420686504710297,-13.683984162517131,19.727320846695783,-2.9452913490195707,2.189727638605508,-1.0947187330013708,1.5781856677356627,-5.890582698039141,4.379455277211016,1.0947187330013708,1.5781856677356627,1046.45387356051,569.1306747314594,9568774.219837302,68.32895888013998,9144.0,8760.333333333334,0.0,1.0
12,13,-15.817551294416798,18.83505329475879,-12.993225190235597,18.95178409924473,-2.8243261041811984,2.214412606381074,-1.0394580152188477,1.5161427279395785,-5.648652208362397,4.428825212762148,1.0394580152188477,1.5161427279395785,997.5744749232945,590.3239098907221,9528831.38446731,67.13777219430486,9552.0,8760.5,0.0,1.0
13,14,-16.326543837237704,18.851182363892324,-13.490412704100077,18.996099490795405,-2.836131133137626,2.217144617343581,-1.0792330163280064,1.5196879592636323,-5.672262266275252,4.434289234687162,1.0792330163280064,1.5196879592636323,1007.5370392354853,595.5745534141927,9164556.908885974,69.56904133685137,9096.0,8760.333333333334,0.0,1.0
14,15,-16.931364577256836,19.85578219480804,-14.009571149945534,20.048390170650222,-2.921793427311301,2.221788724410053,-1.120765691995643,1.6038712136520177,-5.843586854622602,4.443577448820106,1.120765691995643,1.6038712136520177,1038.1033131175518,586.4838107819584,9442587.736117251,67.3372911169745,9096.0,8760.333333333334,0.0,1.0
15,16,-15.87362100174093,18.900976080386123,-13.091946315053878,18.97709927306239,-2.7816746866870523,2.203694720921694,-1.04735570520431,1.5181679418449914,-5.563349373374105,4.407389441843388,1.04735570520431,1.5181679418449914,992.3221853605894,602.9893786856137,9026162.598039921,68.07387862796834,9096.0,8760.333333333334,0.0,1.0
16,17,-16.43616710785398,19.35182228016883,-13.626811763552604,19.48187714537046,-2.809355344301375,2.183043767234597,-1.0901449410842083,1.5585501716296368,-5.61871068860275,4.366087534469194,1.0901449410842083,1.5585501716296368,1009.9593600603605,597.6960753137861,9186590.339109039,68.7005277044855,9096.0,8760.333333333334,0.0,1.0
17,18,-16.034664164796588,18.932296712457028,-13.177717717203226,19.07056031093654,-2.8569464475933644,2.1922296784772914,-1.0542174173762582,1.5256448248749233,-5.713892895186729,4.384459356954583,1.0542174173762582,1.5256448248749233,1020.7465220402972,590.7211269454335,9284710.364478543,67.7330694810906,9096.0,8760.333333333334,0.0,1.0
18,19,-15.5596763386445,18.89133180427439,-12.70684530306556,19.068138732665442,-2.8528310355789395,2.1739462320084812,-1.016547624245245,1.5254510986132355,-5.705662071157879,4.3478924640169625,1.016547624245245,1.5254510986132355,1022.8740917824119,589.3107798229652,9304062.73885282,63.30255057167986,9096.0,8760.333333333334,0.0,1.0
19,20,-15.764379746915328,18.700325938926753,-12.878163029705222,18.87178598692375,-2.886216717210103,2.162985191887487,-1.0302530423764182,1.5097428789539002,-5.772433434420206,4.325970383774974,1.0302530423764182,1.5097428789539002,1034.405191424407,582.0395378052101,9408949.621196406,66.13896218117854,9096.0,8760.333333333334,0.0,1.0
