energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.5595351196646381,-0.0,-1.1190702393292762,-0.0,245.62560125752327,0.0,0.3602257032601639,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.30175287164492054,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18347780627343968,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05468231193025119,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0618777617021119,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16136150800687288,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2356645661932054,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27676809555223275,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3082964865009297,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3289407450074328,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.342596414589836,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3498643240385276,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3546082684466854,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3603299664688758,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3705929661709763,4.556
-0.0,-0.1269789165377158,-0.0,-0.010158313323017264,0.0,0.010158313323017264,-0.3856480937145645,4.556
-0.0,-0.7161211124008882,-0.0,-0.05728968899207105,0.0,0.05728968899207105,-0.40887384162786944,11.493
-0.0,-1.6544494674501249,-0.0,-0.13235595739601,0.0,0.13235595739601,-0.4403902874353465,11.493
-0.0,-2.8223033794844468,-0.0,-0.22578427035875573,0.0,0.22578427035875573,-0.47740556827659386,11.493
-0.3339899536585658,-4.097389540842222,-0.6679799073171316,-0.3277911632673778,58.12058708058224,0.3277911632673778,-0.5154053383325472,11.493
-1.6227488229699933,-5.460064116697426,-3.2454976459399867,-0.4368051293357941,282.3890756060199,0.4368051293357941,-0.5518695809496407,11.493
-0.49196245914680914,-6.732076245446457,-0.9839249182936183,-0.5385660996357166,215.96244914258523,0.5385660996357166,-0.5817394168448432,4.556
-0.5526945242558488,-7.66939144733241,-1.1053890485116975,-0.6135513157865928,242.6227059946658,0.6135513157865928,-0.6045493106109325,4.556
-0.9077474008076778,-35.36903396910402,-1.8154948016153556,-2.829522717528321,398.4843726109209,2.829522717528321,-1.0836641019276672,4.556
-3.5395037793061315,-60.29204522317659,-7.079007558612263,-4.8233636178541275,1553.7769004855713,4.8233636178541275,-1.3618298308382535,4.556
-3.333704293840059,-83.82488665718498,-6.667408587680118,-6.705990932574798,1463.434720737515,6.705990932574798,-1.5638958351190198,4.556
-3.617673249076602,-87.24795573463972,-7.235346498153204,-6.979836458771177,1588.0918564866558,6.979836458771177,-1.5961572423493642,4.556
-3.578177901528705,-95.20068340786743,-7.15635580305741,-7.616054672629394,1570.7541270977633,7.616054672629394,-1.6469832359957344,4.556
-3.5800033929161015,-93.50910315172986,-7.160006785832203,-7.480728252138389,1571.555484159834,7.480728252138389,-1.6393296768561092,4.556
-3.4529685523139544,-91.90161633528378,-6.905937104627909,-7.352129306822702,1515.7895313055112,7.352129306822702,-1.625906551336046,4.556
-3.586739867625998,-87.62076004059641,-7.173479735251996,-7.009660803247713,1574.512672355574,7.009660803247713,-1.5996606068514332,4.556
-3.3454556663429558,-83.98901209648808,-6.6909113326859115,-6.719120967719046,1468.5933566035803,6.719120967719046,-1.5732210813765635,4.556
-3.5580281386142505,-81.496761189421,-7.116056277228501,-6.51974089515368,1561.908752684043,6.51974089515368,-1.5548914044543307,4.556
-3.3005723682570114,-79.8941101758327,-6.601144736514023,-6.391528814066616,1448.8904162673448,6.391528814066616,-1.5418919575076047,4.556
-3.533175641517439,-79.48015691219467,-7.066351283034878,-6.358412552975574,1550.9989646696397,6.358412552975574,-1.5375719044517695,4.556
-3.2866313581494913,-79.85354309430306,-6.5732627162989825,-6.388283447544246,1442.7705698636923,6.388283447544246,-1.5399998973881326,4.556
-3.5260725754091684,-80.09114493993835,-7.052145150818337,-6.407291595195067,1547.8808496089414,6.407291595195067,-1.540067204238106,4.556
-3.2747964743978026,-80.98868582529097,-6.549592948795605,-6.479094866023278,1437.5752740991231,6.479094866023278,-1.5469264728591055,4.556
-3.5226824097785516,-81.66401135110364,-7.045364819557103,-6.533120908088291,1546.3926294023493,6.533120908088291,-1.5505936243349325,4.556
-3.2686952581025785,-82.83463657218142,-6.537390516205157,-6.626770925774514,1434.8969526350213,6.626770925774514,-1.56018111975877,4.556
-3.5217583141024447,-83.69800279160347,-7.043516628204889,-6.695840223328278,1545.9869684382988,6.695840223328278,-1.5656299442902164,4.556
-3.266007251060623,-84.9621679568218,-6.532014502121246,-6.796973436545744,1433.7169671029953,6.796973436545744,-1.5763793322039785,4.556
-3.5222688918087286,-85.86935392725184,-7.044537783617457,-6.869548314180147,1546.211102637721,6.869548314180147,-1.5823856323865975,4.556
-3.2652972875284285,-87.12918215269079,-6.530594575056857,-6.970334572215263,1433.4053062021196,6.970334572215263,-1.5933355619523892,4.556
-3.523555941532322,-88.00105506130318,-7.047111883064644,-7.040084404904254,1546.7760937367523,7.040084404904254,-1.5991734985344817,4.556
-3.265691622018307,-89.20107533690698,-6.531383244036614,-7.136086026952559,1433.5784117727424,7.136086026952559,-1.6097522780802684,4.556
-3.5252071678318027,-89.99458323728594,-7.050414335663605,-7.199566658982875,1547.5009516381926,7.199566658982875,-1.6150142771606817,4.556
-3.2666594487976193,-91.10916725236395,-6.5333188975952385,-7.288733380189115,1434.0032698848197,7.288733380189115,-1.6249435808324282,4.556
-3.5269756589113683,-91.80702089035965,-7.053951317822737,-7.344561671228772,1548.2772866160528,7.344561671228772,-1.6294590866935303,4.556
-3.267884481529827,-92.82588542917367,-6.535768963059654,-7.426070834333893,1434.541036668054,7.426070834333893,-1.6386206101680247,4.556
