energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3562307343928027,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.28544182947653857,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.15741043637971483,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02459693403710228,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09007219862819298,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1866145394295479,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2418639107584988,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2857380612062724,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3118712576883637,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.32997143749550095,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3428981601271443,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35084406193590817,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35603325895325866,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36185709567316177,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3720147030662942,4.556
-0.0,-0.10929395798066652,-0.0,-0.008743516638453321,0.0,0.008743516638453321,-0.3868894703419354,4.556
-0.0,-0.7772941908002281,-0.0,-0.06218353526401825,0.0,0.06218353526401825,-0.40994860058509036,11.493
-0.0,-1.7083066887255562,-0.0,-0.1366645350980445,0.0,0.1366645350980445,-0.44106261871159785,11.493
-0.0,-2.773795119684502,-0.0,-0.22190360957476019,0.0,0.22190360957476019,-0.47523187591548327,11.493
-0.0,-3.922082886789348,-0.0,-0.31376663094314783,0.0,0.31376663094314783,-0.51038729032818,11.493
-0.0,-5.16572584395594,-0.0,-0.4132580675164752,0.0,0.4132580675164752,-0.546633518946582,11.493
-2.601679794387629,-5.813327859375208,-5.203359588775258,-0.4650662287500166,1142.089461978766,0.4650662287500166,-0.5700497574355682,4.556
-3.0879966957974316,-3.903786674342839,-6.175993391594863,-0.31230293394742714,1355.5736153632272,0.31230293394742714,-0.5431083048834988,4.556
-3.3818116938693015,-39.03100464133541,-6.763623387738603,-3.1224803713068328,1484.552982383363,3.1224803713068328,-1.1333971546560844,4.556
-3.374824649871143,-60.64138213785304,-6.749649299742286,-4.851310571028243,1481.4857988898784,4.851310571028243,-1.3554351560189601,4.556
-3.2583256159885794,-59.644830255709344,-6.516651231977159,-4.771586420456748,1430.344870934407,4.771586420456748,-1.352833591030432,4.556
-3.189506724897134,-56.870929350786746,-6.379013449794268,-4.54967434806294,1400.1346465746858,4.54967434806294,-1.3270791368038493,4.556
