energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-2.832001606070459,-0.0,-5.664003212140918,-0.0,1243.1964908123175,0.0,0.37515263426131645,4.556,False
-0.0,-0.05100043648827074,-0.0,-0.004080034919061659,0.0,0.004080034919061659,0.3671851365359909,4.556,False
-0.0,-0.05191051053240525,-0.0,-0.00415284084259242,0.0,0.00415284084259242,0.2976181256034918,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19735937238561743,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04770396129285966,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.038419810864615954,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.12133978810316563,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.18910307823293884,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2263460421645809,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2534541154281708,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27413671138415807,4.556,False
-3.7939115333102293,-0.0,-7.587823066620459,-0.0,1665.457213920206,0.0,-0.2828324292893632,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.26994125943361663,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2552572539356004,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.25716063164012287,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27346118461749264,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3027151726295666,11.493,False
-0.0,-0.1663273139003084,-0.0,-0.01330618511202467,0.0,0.01330618511202467,-0.3432251352155096,11.493,False
-5.73291986907491,-0.7898534479030725,-11.46583973814982,-0.0631882758322458,997.6367996301939,0.0631882758322458,-0.3790759002664211,11.493,False
-0.0,-1.3199030096684026,-0.0,-0.1055922407734722,0.0,0.1055922407734722,-0.38740134452752634,11.493,False
-0.968246146449234,-1.9068971538302517,-1.936492292898468,-0.15255177230642014,168.49319524044793,0.15255177230642014,-0.39571351435124785,11.493,False
-0.010867537078239665,-2.213046509919855,-0.02173507415647933,-0.1770437207935884,4.770648410113988,0.1770437207935884,-0.4215418750086495,4.556,False
-0.0,-2.5830656722488774,-0.0,-0.2066452537799102,0.0,0.2066452537799102,-0.46293411109448995,4.556,False
-0.0,-36.286488883903324,-0.0,-2.902919110712266,0.0,2.902919110712266,-1.0932485807139356,4.556,False
-3.5624013901479414,-69.10736657112284,-7.124802780295883,-5.528589325689827,1563.8285294767084,5.528589325689827,-1.4416901918611693,4.556,False
-3.0820859323020873,-81.33625750006108,-6.1641718646041745,-6.506900600004887,1352.9788991668513,6.506900600004887,-1.5447343419147959,4.556,False
-3.450047236122974,-89.5994592651391,-6.900094472245948,-7.167956741211128,1514.5071273586366,7.167956741211128,-1.5983009138762947,4.556,False
-3.6173180793861,-97.88359285475676,-7.2346361587722,-7.83068742838054,1587.9359435408692,7.83068742838054,-1.646000379025301,4.556,False
-3.670120693085283,-94.4840151316928,-7.340241386170566,-7.558721210535424,1611.1153174211076,7.558721210535424,-1.6307934250016258,4.556,False
-3.1599939083455384,-89.65321366152259,-6.319987816691077,-7.172257092921807,1387.179064242993,7.172257092921807,-1.6125331972376973,4.556,False
-3.5390523694198457,-90.58284184416219,-7.078104738839691,-7.246627347532975,1553.5787398682378,7.246627347532975,-1.6305248791864513,4.556,False
-3.2968713758732306,-89.29602483430831,-6.593742751746461,-7.1436819867446655,1447.2657488468967,7.1436819867446655,-1.6194668964585857,4.556,False
-3.541979271027338,-88.27678990381914,-7.083958542054676,-7.0621431923055304,1554.8635957099814,7.0621431923055304,-1.610690115693379,4.556,False
-3.61605370070549,-90.28365169276205,-7.23210740141098,-7.222692135420964,1587.3809046117165,7.222692135420964,-1.6257143349333678,4.556,False
-3.194119183397398,-90.29849086148752,-6.388238366794796,-7.223879268919002,1402.1594308153633,7.223879268919002,-1.6275523679066335,4.556,False
-3.5956115405774973,-90.44174747771298,-7.191223081154995,-7.235339798217039,1578.4071732122463,7.235339798217039,-1.6306913609101341,4.556,False
-3.5994175501698993,-91.53819091654114,-7.198835100339799,-7.323055273323291,1580.0779412510533,7.323055273323291,-1.6384335509992398,4.556,False
-3.6015802278525104,-93.00896397656489,-7.203160455705021,-7.440717118125191,1581.027316879943,7.440717118125191,-1.6501870330347732,4.556,False
-3.602171752933,-94.54863947978257,-7.204343505866,-7.563891158382605,1581.2869854841967,7.563891158382605,-1.6627776622818216,4.556,False
-3.602421184536176,-96.10565329203959,-7.204842369072352,-7.688452263363168,1581.3964813591642,7.688452263363168,-1.6751873327058633,4.556,False
-3.6026340290881187,-97.6076012023883,-7.205268058176237,-7.8086080961910636,1581.489916193204,7.8086080961910636,-1.6868539921633607,4.556,False
-3.60290530978963,-99.02574813662154,-7.20581061957926,-7.922059850929724,1581.609003419504,7.922059850929724,-1.6976718526273569,4.556,False
-3.5013361001714505,-100.43597304322877,-7.002672200342901,-8.034877843458302,1537.0219930515584,8.034877843458302,-1.708331843081907,4.556,False
-3.586884828584511,-101.9895494384099,-7.173769657169022,-8.159163955072792,1574.5763075436837,8.159163955072792,-1.7200486565939952,4.556,False
-3.168977844347587,-103.18942056021658,-6.337955688695174,-8.255153644817327,1391.1228465090373,8.255153644817327,-1.7297626832527853,4.556,False
