energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-0.5552791880626828,-0.0,-1.1105583761253657,-0.0,243.75732575183616,0.0,0.3571713245469617,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.28785604159604206,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.17749267586913345,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04048765964575648,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05671331550779098,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1487586598282359,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.20727205897971554,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2569931958378659,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29118775689645743,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3122857112247818,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.32678672119122676,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.33631785304395745,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.34306910817087455,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3501747014504369,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36122056648377754,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37666369323216814,4.556,False
-0.0,-0.564875486426393,-0.0,-0.04519003891411144,0.0,0.04519003891411144,-0.40005922910521075,11.493,False
-0.0,-1.525696818212929,-0.0,-0.12205574545703432,0.0,0.12205574545703432,-0.4331150688292235,11.493,False
-0.0,-2.571120307587651,-0.0,-0.20568962460701207,0.0,0.20568962460701207,-0.4674921067249362,11.493,False
-0.0,-3.7005806978655533,-0.0,-0.29604645582924427,0.0,0.29604645582924427,-0.5027894867614507,11.493,False
-0.0,-4.962083893000855,-0.0,-0.39696671144006845,0.0,0.39696671144006845,-0.5403427044955889,11.493,False
-0.0,-6.368365401399978,-0.0,-0.5094692321119982,0.0,0.5094692321119982,-0.579742206121332,4.556,False
-0.0,-7.691939586522969,-0.0,-0.6153551669218376,0.0,0.6153551669218376,-0.6152641887827116,4.556,False
-0.0,-41.470401521354354,-0.0,-3.3176321217083484,0.0,3.3176321217083484,-1.160417614760184,4.556,False
-3.2048326665817086,-63.655671223020185,-6.409665333163417,-5.092453697841615,1406.8624524063691,5.092453697841615,-1.3909378524733391,4.556,False
-3.3277384237468794,-77.68943309757812,-6.655476847493759,-6.21515464780625,1460.8158137607022,6.21515464780625,-1.5174754314689762,4.556,False
-3.6079176558100463,-81.1248125715726,-7.215835311620093,-6.489985005725808,1583.8093309087121,6.489985005725808,-1.5523351875307156,4.556,False
-3.3434062224932473,-80.3843873962357,-6.6868124449864945,-6.430750991698856,1467.6936885396167,6.430750991698856,-1.545189116844987,4.556,False
-3.2305510137766356,-75.99846168799543,-6.461102027553271,-6.079876935039635,1418.1523326499716,6.079876935039635,-1.5020938113721083,4.556,False
-3.5462862044547525,-75.44590229249928,-7.092572408909505,-6.035672183399943,1556.754260076713,6.035672183399943,-1.4882443103465564,4.556,False
-3.0261930592865918,-74.7492526216395,-6.0523861185731835,-5.97994020973116,1328.4429584225602,5.97994020973116,-1.4819021353319177,4.556,False
-3.5065116094750675,-75.75666048254632,-7.013023218950135,-6.060532838603706,1539.2939462138136,6.060532838603706,-1.481372431541484,4.556,False
-3.3434705578323736,-82.06734303084579,-6.686941115664747,-6.565387442467663,1467.7219305673282,6.565387442467663,-1.5362394223655966,4.556,False
-3.5552284387250226,-81.61474732307212,-7.110456877450045,-6.52917978584577,1560.6797360513706,6.52917978584577,-1.538464855046154,4.556,False
-3.2962753108098877,-81.18192268164191,-6.592550621619775,-6.494553814531352,1447.0040872738753,6.494553814531352,-1.5396691521586463,4.556,False
-3.5755272890438055,-81.46987859103034,-7.151054578087611,-6.517590287282427,1569.5905570868329,6.517590287282427,-1.5442035525065256,4.556,False
-3.586724600083453,-83.44829048747292,-7.173449200166906,-6.675863238997834,1574.5059701858881,6.675863238997834,-1.564499990514313,4.556,False
-3.335243230091328,-85.55293961587034,-6.670486460182656,-6.844235169269627,1464.1102853781072,6.844235169269627,-1.585278537395545,4.556,False
-3.543657390717026,-86.26883728665153,-7.087314781434052,-6.901506982932123,1555.600259313883,6.901506982932123,-1.5923696577294235,4.556,False
-3.297592231649559,-87.01697260260934,-6.595184463299118,-6.9613578082087475,1447.5821912421243,6.9613578082087475,-1.599337855079628,4.556,False
-3.5335478849515396,-87.23865267707393,-7.067095769903079,-6.979092214165914,1551.1623726740736,6.979092214165914,-1.6001884216760096,4.556,False
-3.2827531441765974,-87.94897895964546,-6.565506288353195,-7.035918316771636,1441.068105433098,7.035918316771636,-1.6057097802868874,4.556,False
-3.529619511447167,-88.32018911556581,-7.059239022894334,-7.0656151292452645,1549.4378891339627,7.0656151292452645,-1.6069628521739308,4.556,False
-3.5649530149234834,-89.57393139775083,-7.129906029846967,-7.165914511820066,1564.9486457082894,7.165914511820066,-1.618517841670491,4.556,False
-3.3107489213520305,-91.26727815528366,-6.621497842704061,-7.301382252422693,1453.3577354486524,7.301382252422693,-1.6341696849064355,4.556,False
-3.199063348754212,-91.41770377807734,-6.398126697508424,-7.313416302246187,1404.3298282503124,7.313416302246187,-1.6331450572588333,4.556,False
-3.5138584500203933,-91.06014272120869,-7.027716900040787,-7.284811417696695,1542.5190737578548,7.284811417696695,-1.624883314528556,4.556,False
-3.5585097453427257,-91.854433639574,-7.117019490685451,-7.34835469116592,1562.120169158352,7.34835469116592,-1.631960776800085,4.556,False
-3.2976180553876553,-93.34278048159526,-6.595236110775311,-7.46742243852762,1447.5935273870305,7.46742243852762,-1.64692556550603,4.556,False
-3.5923555133361322,-94.34001389787967,-7.1847110266722645,-7.547201111830374,1576.977837285396,7.547201111830374,-1.6552741735757863,4.556,False
-3.5622624186677814,-96.80934273798542,-7.124524837335563,-7.744747419038833,1563.7675235591666,7.744747419038833,-1.6794688988797946,4.556,False
-3.618064580249813,-103.97800506352128,-7.236129160499626,-8.318240405081703,1588.2636436566345,8.318240405081703,-1.734619234549706,4.556,False
-3.6096919818173263,-106.23716595253367,-7.219383963634653,-8.498973276202694,1584.588227312259,8.498973276202694,-1.7513222729858307,4.556,False
-3.3783270998959596,-107.18500855919282,-6.756654199791919,-8.574800684735425,1483.0233098753115,8.574800684735425,-1.75941027428713,4.556,False
-3.255619946508802,-105.30370149578386,-6.511239893017604,-8.424296119662708,1429.1571319178233,8.424296119662708,-1.7470523074364623,4.556,False
-3.1792052692531456,-99.54491902787856,-6.358410538506291,-7.963593522230285,1395.6124974772367,7.963593522230285,-1.6995548894463293,4.556,False
-3.6128770252407176,-99.8146025980871,-7.225754050481435,-7.985168207846968,1585.9864026517637,7.985168207846968,-1.6919879202294277,4.556,False
-3.588608114088369,-100.44259404653175,-7.177216228176738,-8.03540752372254,1575.3327981072734,8.03540752372254,-1.7003743899857728,4.556,False
-3.3259346727344608,-101.85953679552068,-6.6518693454689215,-8.148762943641655,1460.0240003224148,8.148762943641655,-1.715491796185644,4.556,False
-3.2106575359819423,-101.55474009222382,-6.4213150719638845,-8.124379207377906,1409.41946267864,8.124379207377906,-1.7118225715271567,4.556,False
-3.5977407387295366,-100.86728696871413,-7.195481477459073,-8.06938295749713,1579.341851944485,8.06938295749713,-1.7024533596452314,4.556,False
-3.5909533283635326,-101.83625643082405,-7.181906656727065,-8.146900514465925,1576.3623039348256,8.146900514465925,-1.7128335178055438,4.556,False
-3.5919711240481744,-103.95201754631738,-7.183942248096349,-8.31616140370539,1576.8090974750546,8.31616140370539,-1.7338073780276424,4.556,False
-3.390770642184657,-108.91147229733589,-6.781541284369314,-8.712917783786871,1488.4857955156529,8.712917783786871,-1.77283020873017,4.556,False
-3.570463390620031,-108.46921376347147,-7.140926781240062,-8.677537101077718,1567.3675990430338,8.677537101077718,-1.7696863806396788,4.556,False
-3.5953767549517073,-108.47216157904793,-7.1907535099034146,-8.677772926323835,1578.3041066513201,8.677772926323835,-1.7706323180969097,4.556,False
-3.595744082418591,-109.55845907558847,-7.191488164837182,-8.764676726047078,1578.4653566367826,8.764676726047078,-1.779388050106827,4.556,False
-3.6272676333589193,-112.06980465450333,-7.254535266717839,-8.965584372360267,1592.3036142927654,8.965584372360267,-1.7966994604837048,4.556,False
-3.619620063521339,-113.966785465222,-7.239240127042678,-9.11734283721776,1588.9464721340382,9.11734283721776,-1.8094706003754049,4.556,False
-3.6182811292957022,-114.99131225878317,-7.2365622585914045,-9.199304980702653,1588.3587046952161,9.199304980702653,-1.816742578292354,4.556,False
-3.617859615799296,-115.54270964215891,-7.235719231598592,-9.243416771372713,1588.1736680418333,9.243416771372713,-1.8209020752508254,4.556,False
-3.390864015383633,-115.12794680217526,-6.781728030767266,-9.210235744174021,1488.5267846284605,9.210235744174021,-1.8188555326202736,4.556,False
-3.5743065830807237,-112.93052956431,-7.148613166161447,-9.0344423651448,1569.0546896754713,9.0344423651448,-1.8048921094603292,4.556,False
-3.5990766088198254,-111.83917591652013,-7.198153217639651,-8.94713407332161,1579.9282742843834,8.94713407332161,-1.797458398728916,4.556,False
-3.1441853570854374,-111.81107245071193,-6.288370714170875,-8.944885796056955,1380.2394017056354,8.944885796056955,-1.7970458536537677,4.556,False
-3.6026949505886496,-112.80323439080477,-7.205389901177299,-9.024258751264382,1581.5166596087136,9.024258751264382,-1.7984049124820016,4.556,False
-3.3432483892194598,-112.82750927383816,-6.6864967784389195,-9.026200741907052,1467.624402642432,9.026200741907052,-1.7972941738022434,4.556,False
-3.56721325893042,-111.34700272022533,-7.13442651786084,-8.907760217618026,1565.940851154706,8.907760217618026,-1.7868823820543962,4.556,False
-3.5966575573405386,-110.69475616941251,-7.193315114681077,-8.855580493553001,1578.8663552855744,8.855580493553001,-1.7840760430715603,4.556,False
-3.6061516178309043,-111.07806087346295,-7.212303235661809,-8.886244869877036,1583.0340727967096,8.886244869877036,-1.789352809347154,4.556,False
-3.6109747640889402,-111.98050666756556,-7.2219495281778805,-8.958440533405245,1585.1513450785515,8.958440533405245,-1.7976312883514158,4.556,False
-3.6138098257894864,-113.01568327341538,-7.227619651578973,-9.04125466187323,1586.395884894419,9.04125466187323,-1.805879752276673,4.556,False
-3.615602793696059,-113.9842808463383,-7.231205587392118,-9.118742467707063,1587.1829647480504,9.118742467707063,-1.8129568174039992,4.556,False
-3.6167752511902567,-114.80595736009927,-7.233550502380513,-9.184476588807941,1587.69765197114,9.184476588807941,-1.8186100758804435,4.556,False
-3.6041072342387666,-115.84234653199377,-7.208214468477533,-9.267387722559501,1582.1366260925226,9.267387722559501,-1.825307109158393,4.556,False
-3.6371582770054287,-117.79784168466692,-7.274316554010857,-9.423827334773353,1596.6454244975544,9.423827334773353,-1.8370672211798584,4.556,False
-3.627309203255227,-118.9491597510887,-7.254618406510454,-9.515932780087097,1592.3218627108108,9.515932780087097,-1.843764078763859,4.556,False
-3.6243737714451374,-119.20911029209518,-7.248747542890275,-9.536728823367614,1591.0332622674002,9.536728823367614,-1.845472323726548,4.556,False
-3.400469894148226,-118.29159086408623,-6.800939788296452,-9.463327269126898,1492.7435883003625,9.463327269126898,-1.8402710380344647,4.556,False
-3.578795409435517,-115.5587364784469,-7.157590818871034,-9.244698918275752,1571.0252016837212,9.244698918275752,-1.8234432242375436,4.556,False
-3.6025829141828085,-114.05168744044248,-7.205165828365617,-9.124134995235398,1581.4674776921897,9.124134995235398,-1.813421268618284,4.556,False
-3.6094896318189527,-113.80405801010878,-7.218979263637905,-9.104324640808702,1584.4993993937458,9.104324640808702,-1.8116984838383632,4.556,False
-3.3737402674762396,-113.47473729398332,-6.747480534952479,-9.077978983518666,1481.0097750115187,9.077978983518666,-1.8094369050594832,4.556,False
-3.570037857866436,-111.70803434363033,-7.140075715732872,-8.936642747490426,1567.1807980098488,8.936642747490426,-1.7968693473387287,4.556,False
