energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.5595351196646381,-0.0,-1.1190702393292762,-0.0,245.62560125752327,0.0,0.3602257032601639,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.30175287164492054,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18347780627343968,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05468231193025119,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0618777617021119,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16136150800687288,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2356645661932054,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27676809555223275,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.30792082530751036,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3260959223935406,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.33850586683682504,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.34649745678180705,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3520099354222732,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3582248970197788,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36883420622403335,4.556
-0.0,-0.0998171544001901,-0.0,-0.007985372352015208,0.0,0.007985372352015208,-0.38414643144813704,4.556
-0.0,-0.6662844762682055,-0.0,-0.053302758101456446,0.0,0.053302758101456446,-0.4076143671660329,11.493
-0.0,-1.608926128289791,-0.0,-0.12871409026318328,0.0,0.12871409026318328,-0.4391067159287945,11.493
-0.0,-2.68508045186816,-0.0,-0.2148064361494528,0.0,0.2148064361494528,-0.47360225251687876,11.493
-0.0,-3.8432379463278057,-0.0,-0.30745903570622446,0.0,0.30745903570622446,-0.5090335961635689,11.493
-0.0,-5.125297203892515,-0.0,-0.4100237763114012,0.0,0.4100237763114012,-0.5460948560481492,11.493
-0.17419364742736831,-6.469570172002487,-0.34838729485473663,-0.5175656137601989,76.46779957303262,0.5175656137601989,-0.5839929098185733,4.556
-1.1890332737987956,-7.421674743001796,-2.3780665475975913,-0.5937339794401437,521.9636847229128,0.5937339794401437,-0.6136932615967318,4.556
-2.3416744507405776,-41.1122821082938,-4.683348901481155,-3.2889825686635037,1027.9519098948979,3.2889825686635037,-1.150499499048612,4.556
-3.5385187520950887,-61.90070203954603,-7.077037504190177,-4.952056163163682,1553.3444917010925,4.952056163163682,-1.377601218732651,4.556
-3.5040878662305546,-72.2720029426278,-7.008175732461109,-5.781760235410224,1538.2299676165735,5.781760235410224,-1.473040202918229,4.556
-3.616217351583989,-80.00886036095102,-7.232434703167978,-6.400708828876081,1587.4527443301092,6.400708828876081,-1.5313286526865697,4.556
-3.6049965853198924,-82.13695737922038,-7.209993170639785,-6.57095659033763,1582.5270348199704,6.57095659033763,-1.5498877997357738,4.556
-3.6023515619563904,-82.37237184697852,-7.204703123912781,-6.589789747758282,1581.3659183302855,6.589789747758282,-1.5550076525961714,4.556
-3.5984727506671734,-82.0721169334222,-7.196945501334347,-6.565769354673776,1579.6631916888382,6.565769354673776,-1.5543905792639183,4.556
-3.5952252495689976,-82.94691049666625,-7.190450499137995,-6.6357528397333,1578.2375985816495,6.6357528397333,-1.5632885687693505,4.556
-3.5930813903160175,-83.70839980545873,-7.186162780632035,-6.696671984436698,1577.296483896408,6.696671984436698,-1.570092891885593,4.556
-3.5918460761087,-84.66727791265662,-7.1836921522174,-6.773382233012529,1576.7542037351625,6.773382233012529,-1.5780305344873378,4.556
-3.590084167934972,-84.72400976101547,-7.180168335869944,-6.777920780881238,1575.9807585315943,6.777920780881238,-1.578077851845558,4.556
-3.5889725832414547,-84.96448547483593,-7.1779451664829095,-6.797158837986874,1575.4927933456781,6.797158837986874,-1.5794012362575816,4.556
-3.588674514647341,-86.46105674540088,-7.177349029294682,-6.916884539632071,1575.3619467284202,6.916884539632071,-1.592391219634462,4.556
-3.5888789217638446,-88.04851876506994,-7.177757843527689,-7.043881501205596,1575.451677683865,7.043881501205596,-1.605938930215334,4.556
-3.589453632673366,-89.66938881819367,-7.178907265346732,-7.173551105455493,1575.7039651770701,7.173551105455493,-1.6195709647617165,4.556
-3.590302362972924,-91.29894321140908,-7.180604725945848,-7.303915456912726,1576.0765421303443,7.303915456912726,-1.63310357070331,4.556
-3.5913513904792365,-92.91499039139113,-7.182702780958473,-7.43319923131129,1576.5370458644586,7.43319923131129,-1.6463748514366372,4.556
-3.592540667989056,-94.49663254292466,-7.185081335978112,-7.559730603433972,1577.0591167642915,7.559730603433972,-1.6592341387720457,4.556
-3.5938213528865854,-96.02994184937216,-7.187642705773171,-7.6823953479497735,1577.6213138220305,7.6823953479497735,-1.6715877466702416,4.556
-3.5951542978022117,-97.5050041676645,-7.1903085956044235,-7.80040033341316,1578.2064520641843,7.80040033341316,-1.6833739298565995,4.556
-3.5965085625436393,-98.91485067871663,-7.1930171250872785,-7.91318805429733,1578.8009493167863,7.91318805429733,-1.6945537136918845,4.556
-3.597860030346136,-100.25498824400788,-7.195720060692272,-8.02039905952063,1579.3942187647656,8.02039905952063,-1.7051067537369458,4.556
-3.5991902142207413,-101.52284461850414,-7.1983804284414825,-8.121827569480331,1579.978144960817,8.121827569480331,-1.7150267003478736,4.556
-3.6004841529927347,-102.71766535337593,-7.200968305985469,-8.217413228270075,1580.546160225081,8.217413228270075,-1.7243200292274896,4.556
-3.6017325903392226,-103.83805605532004,-7.203465180678445,-8.307044484425603,1581.0942012024682,8.307044484425603,-1.732987205684406,4.556
-3.602928552840403,-104.88628831731721,-7.205857105680806,-8.390903065385377,1581.6192066902559,8.390903065385377,-1.741055752915439,4.556
-3.6040673501740064,-105.86493342194068,-7.208134700348013,-8.469194673755254,1582.1191177234443,8.469194673755254,-1.7485541326848264,4.556
