energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-3.079530195225671,-0.0,-6.159060390451342,-0.0,1351.8569777110056,0.0,0.3714831709420698,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.35332535338016813,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.29237217868916154,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.17454670113645032,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04339663912174604,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06877603770535683,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1565879371018708,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.20483588499160912,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2427662414703359,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.26734049544359656,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2872917605349033,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.30068601626190633,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.31108782521494754,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3220578447147085,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3365335818712894,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35524923058173385,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37885447429070457,11.493,False
-6.854642114303418,-0.40552392771752216,-13.709284228606837,-0.03244191421740177,1192.8377472032398,0.03244191421740177,-0.40081265997414467,11.493,False
-9.30825985043353,-0.7134733267513113,-18.61651970086706,-0.0570778661401049,1619.8137736767649,0.0570778661401049,-0.38721273402583295,11.493,False
-7.677050891056896,-0.07800029158772794,-15.354101782113792,-0.0062400233270182345,1335.9524738635512,0.0062400233270182345,-0.29396943057849106,11.493,False
-8.351130113324427,-0.0,-16.702260226648853,-0.0,1453.2550445183026,0.0,-0.17722453705090688,11.493,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1126836657659827,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.12169389801462567,4.556,False
-0.0,-41.470401521354354,-0.0,-3.3176321217083484,0.0,3.3176321217083484,-1.160417614760184,4.556,False
-3.674824801915138,-75.61546010131929,-7.349649603830276,-6.049236808105543,1613.180334466698,6.049236808105543,-1.5009574250052256,4.556,False
-3.4428018860045877,-82.14686998908441,-6.885603772009175,-6.571749599126752,1511.3265522408199,6.571749599126752,-1.5573888179969997,4.556,False
-3.3092036180951943,-78.40946453510286,-6.6184072361903885,-6.272757162808229,1452.6793758100064,6.272757162808229,-1.52974829642166,4.556,False
-3.224992276416764,-72.64685755167083,-6.449984552833528,-5.811748604133667,1415.7121494366831,5.811748604133667,-1.4763178166641253,4.556,False
-3.161367994552881,-68.33772152614065,-6.322735989105762,-5.467017722091253,1387.782262753679,5.467017722091253,-1.4259813894153044,4.556,False
-3.1094848634358634,-66.82286366730193,-6.218969726871727,-5.345829093384154,1365.0065247743034,5.345829093384154,-1.3944334746758924,4.556,False
