energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3562307343928027,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.28544182947653857,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16938382620643236,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.04842654869929105,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06091929833485921,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16233049884444936,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2219483347852469,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.26880183587417034,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3020910941868276,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3238550915047789,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.33785194022635423,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.34594580858495716,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.35060430446132146,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3555393173685526,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3648773040663034,4.556
-0.0,-0.055504320015818676,-0.0,-0.004440345601265494,0.0,0.004440345601265494,-0.3794569945973727,4.556
-0.09340506692597293,-0.3932206782416291,-0.18681013385194586,-0.03145765425933033,16.25425335873539,0.03145765425933033,-0.3995897193370596,11.493
-1.0858341714980135,-1.3068063697847667,-2.171668342996027,-0.10454450958278133,188.95574201653415,0.10454450958278133,-0.4311078201225178,11.493
-3.3972980538496036,-1.9111413814098306,-6.794596107699207,-0.15289131051278645,591.1943015486997,0.15289131051278645,-0.45513990175898345,11.493
-0.0,-2.068134535964606,-0.0,-0.16545076287716848,0.0,0.16545076287716848,-0.46648224485042905,11.493
-0.0,-2.6680215302387644,-0.0,-0.21344172241910114,0.0,0.21344172241910114,-0.4835165111153646,11.493
-0.0,-3.308951740663715,-0.0,-0.26471613925309717,0.0,0.26471613925309717,-0.5121807682823357,4.556
-0.0,-4.5035865071708265,-0.0,-0.3602869205736661,0.0,0.3602869205736661,-0.5484047636543185,4.556
-0.0,-29.18205832373937,-0.0,-2.3345646658991495,0.0,2.3345646658991495,-1.0121259813531729,4.556
-3.495553249654619,-64.62953127562375,-6.991106499309238,-5.170362502049899,1534.4834282943893,5.170362502049899,-1.3928849977227022,4.556
-3.3087522761753547,-66.59201736262072,-6.6175045523507094,-5.327361389009658,1452.4812450286895,5.327361389009658,-1.4206696004231636,4.556
-3.2277729441757046,-64.6758428797118,-6.455545888351409,-5.174067430376944,1416.932811315059,5.174067430376944,-1.4043821081909276,4.556
