reward
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.5748652154203239
-1.5198880041930392
-2.5970980195753186
-3.7564434436300336
-11.641579944388477
-6.3783624150946086
-4.160905245263788
-36.14957552867243
-58.10819102097276
-58.45293332940135
-57.499969155098
-56.74976883508601
-56.74225860406222
-58.193385743879
-59.00482032197802
-60.399254977192385
-65.15466837777814
-68.9482789943942
-69.60887889386038
-70.9264504315997
-72.54623292239435
-74.9476429206994
-77.13016128568118
-77.7338986982719
-78.96659611925621
-80.5794908162607
-82.46060721190634
-82.94719637560304
-83.9909477582463
-85.29440161087588
-86.64301216069929
-88.19280758892741
-88.3973536053674
-89.1312849779249
-90.08385118396703
-91.07400017915896
-92.0829431215474
-93.10564028753903
-94.12301592238182
-95.09003145016057
-95.94130367988332
-96.70086489338733
-97.78289366709089
-96.0217648826424
-95.4979267054823
-95.87451220318921
-96.51619645998281
-97.21394407236386
-97.91454753907757
-98.50967979417139
-97.25226229844645
-96.96633337300848
-97.29785712804566
-97.79993410236592
-98.46741812927361
-97.72843577606024
-97.6865126035588
-97.98011915107149
-98.35667116564714
-98.78139369268315
-99.25055208376845
-99.74684473350533
-100.2461242692227
-100.75562379890906
-101.15328144256337
-101.4704763100949
-102.10261023201637
-99.7826192309711
-98.84655073552625
-98.9161570101985
-99.29709461205262
-99.75702695106591
-100.23632192974374
-100.61916649061097
-99.16948513711239
-98.71691508157063
-98.89941887101831
-99.2650982266926
-99.80410197262152
-98.95470222213757
-98.8112347870077
-99.00869125663593
-99.29294463074086
-99.63298714278189
-100.02463939398721
-100.4501859653993
-100.88515187074003
-101.30750900600822
-101.67238514535707
-101.95730601605622
-102.55440870844787
-100.18823153418892
-99.21506280635055
-99.25223461932364
-99.6031530041636
-100.0353325649037
-100.4892790600583
-100.84982971509916
-99.38325222449643
-98.91400823301213
-99.07975218633895
-99.42947780301661
-99.9539921774138
-99.09316887223025
-98.93857129604652
-99.12493768781016
-99.3986826279173
-99.72889476394438
-100.11155582942213
-100.52896880542987
-100.95660290600244
-101.37238019484907
-101.73326598335794
-102.01379814642792
-102.60654089197097
-100.23497001216349
-99.25747163602882
-99.29083990815445
-99.6382413114543
-100.0671808048802
-100.51817997084095
-100.87615591277084
-99.4076473862113
-98.93648984720696
-99.1003042304277
-99.44819291454081
-99.97104405154452
-99.1089161705364
-98.95304602191993
-99.13814282727743
-99.41068552166804
-99.73977459462593
-100.12140963084343
-100.5378955346326
-100.96469530260141
-101.37972408500362
-101.74015502668605
-102.02018827747352
-102.61243657007316
-100.2402556653089
-99.26226746011781
