energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-3.089221403119869,-0.0,-6.178442806239738,-0.0,1356.1112392975717,0.0,0.3696868883689988,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3438783174029533,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.25254057764467547,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1550520770719154,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.024726302947039924,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.065678470794804,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.14251375363006422,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.19116938187960497,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23172612613880686,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.25844340108573877,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2784041645355725,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29322668807607305,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3050540243464229,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.31681788439848385,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.33151734583765985,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3505624563114313,4.556,False
-0.0,-0.07728833743590906,-0.0,-0.006183066994872725,0.0,0.006183066994872725,-0.37523343463443853,11.493,False
-0.0,-0.9127144552532287,-0.0,-0.0730171564202583,0.0,0.0730171564202583,-0.41112205053635265,11.493,False
-1.1975945988812824,-1.9673132570815697,-2.395189197762565,-0.15738506056652557,208.40417626055552,0.15738506056652557,-0.4474453610755839,11.493,False
-0.0,-2.9083281413494197,-0.0,-0.23266625130795357,0.0,0.23266625130795357,-0.48105508119385826,11.493,False
-0.0,-3.970818361132062,-0.0,-0.31766546889056496,0.0,0.31766546889056496,-0.5165683597741982,11.493,False
-0.1683688423306444,-5.098263807753562,-0.3367376846612888,-0.40786110462028496,73.91081752881668,0.40786110462028496,-0.5511702401189694,4.556,False
-3.506235905699914,-6.001645523978922,-7.012471811399828,-0.4801316419183138,1539.1729173397339,0.4801316419183138,-0.5759940500874298,4.556,False
-0.0,-29.18205832373937,-0.0,-2.3345646658991495,0.0,2.3345646658991495,-1.0121259813531729,4.556,False
-3.2238681427682514,-57.941111658606516,-6.447736285536503,-4.635288932688521,1415.2186754908917,4.635288932688521,-1.3312701395191795,4.556,False
-3.740943017628103,-77.23920660631815,-7.481886035256206,-6.179136528505452,1642.205012128228,6.179136528505452,-1.5114898293201708,4.556,False
-3.410220797159352,-79.90130281537543,-6.820441594318704,-6.392104225230034,1497.0240549426478,6.392104225230034,-1.5369241701564282,4.556,False
-3.5892599746517027,-80.4646643321147,-7.178519949303405,-6.437173146569176,1575.6189528760767,6.437173146569176,-1.5449368780933117,4.556,False
-3.0728811930936977,-78.65412230489693,-6.145762386187395,-6.292329784391755,1348.938188364222,6.292329784391755,-1.528155048318225,4.556,False
-3.251360167898698,-77.81838243691364,-6.502720335797396,-6.225470594953091,1427.2871676464874,6.225470594953091,-1.5090635041398661,4.556,False
-3.1638759447708,-73.37285110132333,-6.3277518895416,-5.869828088105867,1388.8832066597015,5.869828088105867,-1.4612415484910912,4.556,False
-3.110178309076942,-69.46027020915444,-6.220356618153884,-5.556821616732356,1365.3109346255233,5.556821616732356,-1.4153680683840195,4.556,False
-2.883535563450018,-67.027638328342,-5.767071126900036,-5.36221106626736,1265.8189479587436,5.36221106626736,-1.3790278203341029,4.556,False
-3.021870546513513,-70.47688040179926,-6.043741093027026,-5.638150432143941,1326.5454550103218,5.638150432143941,-1.3982263707031664,4.556,False
-3.505490176553334,-75.28593636684231,-7.010980353106668,-6.022874909347385,1538.845555993562,6.022874909347385,-1.4225896308321904,4.556,False
-3.1960164594851546,-76.36334634703815,-6.392032918970309,-6.109067707763051,1402.9923000373813,6.109067707763051,-1.4432567663280693,4.556,False
-3.5051286874973453,-77.41345382088964,-7.010257374994691,-6.1930763056711715,1538.6868689628382,6.1930763056711715,-1.4619259739317216,4.556,False
-3.2231271398989136,-78.73897923671545,-6.446254279797827,-6.299118338937236,1414.8933888932895,6.299118338937236,-1.4865819908419076,4.556,False
-3.1263956337364776,-79.82957565658317,-6.252791267472955,-6.386366052526654,1372.4300411485854,6.386366052526654,-1.4975553463805202,4.556,False
-3.489180190310571,-80.72684690545873,-6.978360380621142,-6.458147752436698,1531.6857727438855,6.458147752436698,-1.5015037506247557,4.556,False
-3.5410269085454398,-81.88842857407924,-7.0820538170908796,-6.551074285926339,1554.4455261393502,6.551074285926339,-1.5217170234145296,4.556,False
-3.265467559272904,-83.7286198265793,-6.530935118545808,-6.698289586126345,1433.4800523586057,6.698289586126345,-1.5498037006183207,4.556,False
-3.159644418015544,-84.88084960436989,-6.319288836031088,-6.79046796834959,1387.0256444317577,6.79046796834959,-1.5602781785340483,4.556,False
-3.499804518994283,-85.58462485945113,-6.999609037988566,-6.8467699887560896,1536.3496571528897,6.8467699887560896,-1.5615348192010987,4.556,False
-3.2298763133276966,-86.65866550285942,-6.459752626655393,-6.932693240228754,1417.8561515924919,6.932693240228754,-1.5724503882220862,4.556,False
-3.5144905936720896,-87.58994695859732,-7.028981187344179,-7.007195756687786,1542.7965731659742,7.007195756687786,-1.5808267363682418,4.556,False
-3.2470989112293043,-88.86653773287847,-6.4941978224586085,-7.109323018630278,1425.4165545343742,7.109323018630278,-1.5954123299673462,4.556,False
-3.148965440874243,-89.4650250739385,-6.297930881748486,-7.157202005915081,1382.3377703574376,7.157202005915081,-1.597702720582922,4.556,False
-3.4992054157745054,-89.80407603858708,-6.998410831549011,-7.184326083086967,1536.0866618852087,7.184326083086967,-1.5943806804207796,4.556,False
-3.2272716384187015,-90.61497634587093,-6.454543276837403,-7.249198107669675,1416.712747330422,7.249198107669675,-1.6027556564100378,4.556,False
-2.944662096500532,-91.42302525116347,-5.889324193001064,-7.313842020093077,1292.652368964237,7.313842020093077,-1.606490816177125,4.556,False
-3.5395878452750598,-94.65316719135295,-7.0791756905501195,-7.572253375308236,1553.8138038959876,7.572253375308236,-1.6209875119517048,4.556,False
-2.9376298823884825,-96.61583538837388,-5.875259764776965,-7.729266831069911,1289.5653566235655,7.729266831069911,-1.6378923976253639,4.556,False
-3.166742073624077,-100.83869398159531,-6.333484147248154,-8.067095518527625,1390.1413843828257,8.067095518527625,-1.6540301716764798,4.556,False
-3.564598959149071,-101.1099207465227,-7.129197918298142,-8.088793659721816,1564.7932217511286,8.088793659721816,-1.655416437479852,4.556,False
-3.295188482491564,-101.53702008263879,-6.590376964983128,-8.122961606611103,1446.52698968023,8.122961606611103,-1.6716901403787647,4.556,False
-3.543125553223686,-101.27650146295804,-7.086251106447372,-8.102120117036643,1555.366792459915,8.102120117036643,-1.6808139088996672,4.556,False
-3.5809156759637992,-101.90815520148146,-7.1618313519275985,-8.152652416118517,1571.9559595978048,8.152652416118517,-1.7032092315668041,4.556,False
-3.301657369487485,-104.21701230476977,-6.60331473897497,-8.337360984381581,1449.36671180311,8.337360984381581,-1.7300411644021108,4.556,False
-3.5488620471526255,-103.50907321344063,-7.097724094305251,-8.28072585707525,1557.8850075296864,8.28072585707525,-1.7251711550628859,4.556,False
-3.5988551555316484,-103.89880950262291,-7.197710311063297,-8.311904760209833,1579.831060373858,8.311904760209833,-1.7309805083090517,4.556,False
-3.614642868483469,-106.19712682409592,-7.229285736966938,-8.495770145927674,1586.7615752780812,8.495770145927674,-1.7519531031514417,4.556,False
-3.610901234783308,-108.56800681412284,-7.221802469566616,-8.685440545129827,1585.1190670690553,8.685440545129827,-1.7713915509457605,4.556,False
-3.611980147881401,-110.39908943373422,-7.223960295762802,-8.831927154698738,1585.592690026954,8.831927154698738,-1.7856174834202434,4.556,False
-3.377093494619022,-111.13299462094706,-6.754186989238044,-8.890639569675765,1482.4817799029947,8.890639569675765,-1.7914396076074741,4.556,False
-3.255055473661259,-109.08977501356505,-6.510110947322518,-8.727182001085204,1428.9093387450655,8.727182001085204,-1.7767842635682658,4.556,False
-3.5415554333801147,-106.42119702501009,-7.083110866760229,-8.513695762000808,1554.677538797241,8.513695762000808,-1.754758671784301,4.556,False
-3.2889290317221613,-105.13563908849015,-6.577858063444323,-8.410851127079212,1443.7792061993684,8.410851127079212,-1.7430860383825706,4.556,False
-3.1870157407696698,-103.3438275942498,-6.3740314815393395,-8.267506207539984,1399.0411504695653,8.267506207539984,-1.724917752762556,4.556,False
-3.5203835538935055,-101.7475994392882,-7.040767107787011,-8.139807955143056,1545.3834740533387,8.139807955143056,-1.7056583483718082,4.556,False
-3.567433587520054,-101.60436322622432,-7.134867175040108,-8.128349058097946,1566.0375713433073,8.128349058097946,-1.7054569460318338,4.556,False
-3.5852496480410614,-102.68203839483516,-7.170499296082123,-8.214563071586813,1573.8584934333016,8.214563071586813,-1.7196140409283733,4.556,False
-3.5951898347575155,-104.49127484691697,-7.190379669515031,-8.359301987753357,1578.2220521323597,8.359301987753357,-1.7385572294822118,4.556,False
-3.6015445982745384,-106.5411043508527,-7.203089196549077,-8.523288348068217,1581.011676152124,8.523288348068217,-1.7569783457776609,4.556,False
-3.358131922594595,-107.9546863942796,-6.71626384518919,-8.636374911542369,1474.157999383053,8.636374911542369,-1.7684732596603485,4.556,False
-3.5634332979163794,-107.56163228324182,-7.126866595832759,-8.604930582659346,1564.281517961536,8.604930582659346,-1.7650630843115886,4.556,False
-3.3187086399377077,-107.1423021212789,-6.637417279875415,-8.571384169702313,1456.851905152637,8.571384169702313,-1.7613874165305237,4.556,False
-3.55279236026506,-106.07805932350342,-7.10558472053012,-8.486244745880274,1559.6103425219753,8.486244745880274,-1.751764484042906,4.556,False
-3.301586172351969,-105.5899469796046,-6.603172344703938,-8.447195758368368,1449.3354575732965,8.447195758368368,-1.7471548247450617,4.556,False
-3.5476082971634773,-104.73526563034892,-7.0952165943269545,-8.378821250427913,1557.3346344001218,8.378821250427913,-1.7386363253496162,4.556,False
-3.604446060633425,-105.13354642949228,-7.20889212126685,-8.410683714359383,1582.285364632759,8.410683714359383,-1.7428881420114692,4.556,False
-3.3779669027368415,-106.91574605913101,-6.755933805473683,-8.553259684730481,1482.8651899634951,8.553259684730481,-1.7586127999449872,4.556,False
-3.566660068238621,-107.23173125135621,-7.133320136477242,-8.578538500108497,1565.6980106403078,8.578538500108497,-1.7608764853082601,4.556,False
-3.319981070665533,-107.21228860332673,-6.639962141331066,-8.576983088266138,1457.4104787820602,8.576983088266138,-1.7606853977727974,4.556,False
-3.5538598499414786,-106.33999368426382,-7.107719699882957,-8.507199494741105,1560.078950808375,8.507199494741105,-1.7527996390732312,4.556,False
-3.301770035486226,-105.92295960156592,-6.603540070972452,-8.473836768125274,1449.4161700993088,8.473836768125274,-1.7490349332646717,4.556,False
-3.19623736033721,-104.4565802226168,-6.39247472067442,-8.356526417809343,1403.0892714386348,8.356526417809343,-1.7342955377296925,4.556,False
-3.5239364067206056,-102.90023874940279,-7.047872813441211,-8.232019099952224,1546.9431109396862,8.232019099952224,-1.7160959165493044,4.556,False
-3.258460819820319,-102.4136212403064,-6.516921639640638,-8.193089699224512,1430.4042229237573,8.193089699224512,-1.7107227245243977,4.556,False
-3.5345538289190377,-101.95874110311193,-7.069107657838075,-8.156699288248955,1551.6039635289894,8.156699288248955,-1.7053920177821205,4.556,False
-3.2690274419601857,-102.10599620302423,-6.538054883920371,-8.168479696241938,1435.042775223962,8.168479696241938,-1.7079537881282973,4.556,False
-3.1684085963352318,-101.49851640829479,-6.3368171926704635,-8.119881312663583,1390.8729571269673,8.119881312663583,-1.6997312803790763,4.556,False
-3.5146332016466326,-100.71303417631489,-7.029266403293265,-8.057042734105192,1542.8591754375034,8.057042734105192,-1.6872032390780072,4.556,False
-3.5638422495909747,-100.86589656964611,-7.1276844991819495,-8.069271725571689,1564.4610402067492,8.069271725571689,-1.6921587406687528,4.556,False
-3.2927988549263327,-101.80329212621805,-6.5855977098526655,-8.144263370097445,1445.4779872371962,8.144263370097445,-1.706000213813675,4.556,False
-3.5435180935111985,-102.14559445782001,-7.087036187022397,-8.1716475566256,1555.539110408779,8.1716475566256,-1.7101251074311072,4.556,False
-3.5789848905819546,-102.99447532908049,-7.157969781163909,-8.239558026326439,1571.1083804135008,8.239558026326439,-1.7207503029207034,4.556,False
-3.3188605445946107,-104.17971874422021,-6.637721089189221,-8.334377499537617,1456.9185884963172,8.334377499537617,-1.733445234550296,4.556,False
-3.2062676963195917,-103.71114518251363,-6.4125353926391835,-8.29689161460109,1407.4924040033325,8.29689161460109,-1.7279619241207456,4.556,False
-3.141765321836268,-102.03788860510276,-6.283530643672536,-8.163031088408221,1379.177050849986,8.163031088408221,-1.707174049120096,4.556,False
-3.5075430118898088,-100.69547701027119,-7.0150860237796175,-8.055638160821696,1539.7467128576861,8.055638160821696,-1.6867926215538651,4.556,False
-3.2340142095896995,-100.38549435999025,-6.468028419179399,-8.03083954879922,1419.672611760184,8.03083954879922,-1.6833044111715214,4.556,False
-3.526192488890199,-100.18470466079128,-7.052384977780398,-8.014776372863302,1547.9334894162419,8.014776372863302,-1.6813096137972885,4.556,False
-3.5685683104328496,-100.7550003794758,-7.137136620865699,-8.060400030358064,1566.5356937808822,8.060400030358064,-1.6926297032714117,4.556,False
-3.299954774980054,-101.9624594331674,-6.599909549960108,-8.156996754653392,1448.6193042054672,8.156996754653392,-1.7090294097716978,4.556,False
-3.190082609132851,-101.89233170689008,-6.380165218265702,-8.151386536551206,1400.387449136458,8.151386536551206,-1.7074300969758711,4.556,False
-3.520844253457404,-101.2334801581775,-7.041688506914808,-8.0986784126542,1545.5857126678682,8.0986784126542,-1.697206152800705,4.556,False
-3.2527952952761225,-101.21380483995404,-6.505590590552245,-8.097104387196323,1427.9171621054095,8.097104387196323,-1.697078576392986,4.556,False
-3.1560094352384747,-100.64127330507114,-6.312018870476949,-8.05130186440569,1385.429954011622,8.05130186440569,-1.6885016819960335,4.556,False
-3.102300075831752,-99.59399781917023,-6.204600151663504,-7.967519825533619,1361.8525354836488,7.967519825533619,-1.6693309894540753,4.556,False
-3.0645090805885244,-98.5911824381878,-6.129018161177049,-7.887294595055024,1345.2629853329784,7.887294595055024,-1.6448369741215156,4.556,False
-3.0356843088262178,-97.91418525292103,-6.0713686176524355,-7.833134820233682,1332.6094419781464,7.833134820233682,-1.6193261134072003,4.556,False
-3.4721015708632463,-97.55753405852616,-6.944203141726493,-7.804602724682092,1524.1885736888703,7.804602724682092,-1.6029327420845136,4.556,False
-3.177806681196306,-97.3038888283693,-6.355613362392612,-7.784311106269544,1394.9985431063678,7.784311106269544,-1.6098133397750793,4.556,False
-3.093306741161406,-97.21401073901998,-6.186613482322812,-7.777120859121599,1357.9046273755075,7.777120859121599,-1.612271343118931,4.556,False
-3.488625163156113,-97.18814273559492,-6.977250326312226,-7.775051418847593,1531.4421260562392,7.775051418847593,-1.6113485856212526,4.556,False
-3.199969359276829,-97.34125065146458,-6.399938718553658,-7.787300052117166,1404.727550165421,7.787300052117166,-1.6240868323746696,4.556,False
-3.514001173061645,-97.55718924617008,-7.02800234612329,-7.804575139693607,1542.5817265415474,7.804575139693607,-1.6343890496903588,4.556,False
-3.605185544683304,-98.2571731706619,-7.210371089366608,-7.8605738536529515,1582.6099844966216,7.8605738536529515,-1.6571392892164631,4.556,False
-3.599904797836429,-101.89424779385637,-7.199809595672858,-8.151539823508509,1580.2918339931646,8.151539823508509,-1.7106759635425552,4.556,False
