electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
1.0,-1.0,1.0,1.0,1.0
-1.0,1.0,-1.0,-0.9057021737098694,-1.0
-0.2889452874660492,-0.4164782762527466,-1.0,-0.5336771607398987,-1.0
-0.8575876951217651,1.0,-1.0,0.012949824333190918,-1.0
-1.0,0.9548560976982117,-1.0,0.2346455454826355,-1.0
-0.7096238732337952,0.5439109206199646,-0.8145659565925598,0.000619053840637207,-1.0
-0.2755085229873657,0.45388662815093994,-0.899340033531189,-1.0,-1.0
1.0,-1.0,-0.9743208289146423,0.5694594979286194,-1.0
-1.0,-1.0,-0.5893359184265137,-0.3894638121128082,-1.0
-1.0,1.0,-1.0,-0.8278296589851379,-1.0
-0.3046102821826935,1.0,-1.0,-0.6383105516433716,-1.0
-0.31802675127983093,1.0,-1.0,0.05556565523147583,-1.0
-0.7314342856407166,1.0,-0.7055417895317078,-0.1395881474018097,-1.0
-1.0,1.0,-1.0,0.7691707015037537,-1.0
-1.0,0.44169965386390686,-0.834328830242157,-0.9730885624885559,-1.0
-0.1289786696434021,1.0,-0.8923355937004089,-0.9060525894165039,-1.0
-0.9018632769584656,1.0,-1.0,-0.2022021859884262,-1.0
0.6891275644302368,-0.11052191257476807,-0.20153570175170898,-0.31500571966171265,-1.0
1.0,1.0,-0.684430718421936,0.27491897344589233,-1.0
0.7961230278015137,0.01607692241668701,0.6084707975387573,-0.9201352000236511,-0.9802879691123962
-1.0,-1.0,-0.8682346343994141,0.46105051040649414,-1.0
-0.46460941433906555,0.14482927322387695,-1.0,-0.4391572177410126,-1.0
-0.8056302070617676,1.0,0.0640370100736618,-0.8491013050079346,0.47002270817756653
-1.0,0.9298935532569885,-0.07240292429924011,0.9547914266586304,1.0
-1.0,-0.39605996012687683,0.8415433764457703,-0.006374865770339966,1.0
-0.10281169414520264,0.45660775899887085,1.0,0.39887917041778564,1.0
0.445353239774704,0.7899889349937439,1.0,0.5785686373710632,1.0
-1.0,-0.8684859275817871,1.0,1.0,1.0
0.38996830582618713,-1.0,1.0,1.0,1.0
-0.5521898865699768,-1.0,1.0,1.0,1.0
-0.06106209754943848,-1.0,1.0,0.7550110816955566,1.0
1.0,-0.19594311714172363,1.0,1.0,1.0
0.48208874464035034,-1.0,1.0,1.0,1.0
0.7985396385192871,-1.0,1.0,1.0,1.0
0.7686993479728699,-1.0,1.0,1.0,1.0
-0.7009289264678955,-1.0,1.0,1.0,1.0
0.6925943493843079,-1.0,1.0,1.0,1.0
-0.4083331525325775,-1.0,1.0,1.0,1.0
-0.1508069783449173,-1.0,1.0,1.0,1.0
