electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
-0.680227518081665,-0.03941333293914795,-0.3694941997528076,-0.1984926462173462,-0.9051210880279541
0.1106952428817749,-0.5221269726753235,-0.5684565305709839,-1.0,-1.0
-0.005916610360145569,-0.48004788160324097,-0.5374860167503357,-1.0,-1.0
-0.12433932721614838,-0.5356165766716003,-0.5294206738471985,-1.0,-1.0
-0.2934865355491638,-0.506428062915802,-0.5023922920227051,-1.0,-1.0
-0.4314239025115967,-0.44050681591033936,-0.507706880569458,-1.0,-1.0
-0.5282070636749268,-0.3343874216079712,-0.5676564574241638,-1.0,-1.0
-0.5763676166534424,-0.1494961380958557,-0.7145491242408752,-1.0,-1.0
-0.5964491367340088,0.029540574178099632,-0.8642179369926453,-1.0,-1.0
-0.5854824781417847,0.1603746861219406,-0.9871752858161926,-1.0,-1.0
-0.5629853010177612,0.25621554255485535,-1.0,-1.0,-1.0
-0.5421286821365356,0.3051626682281494,-1.0,-1.0,-1.0
-0.5193352699279785,0.3340924084186554,-1.0,-1.0,-1.0
-0.5003265142440796,0.34066686034202576,-1.0,-1.0,-1.0
-0.4942162334918976,0.3167988061904907,-1.0,-1.0,-1.0
-0.5070263147354126,0.2583349943161011,-1.0,-1.0,-1.0
-0.5283199548721313,0.1877274513244629,-1.0,-1.0,-1.0
-0.5614100694656372,0.10497734695672989,-0.982230007648468,-0.985612154006958,-1.0
-0.6059550046920776,-0.015955856069922447,-0.8401450514793396,-0.8324478268623352,-0.8524904251098633
-0.6396109461784363,-0.11171470582485199,-0.7173572182655334,-0.6904444694519043,-0.6332883238792419
-0.6644781231880188,-0.1948213279247284,-0.6031064987182617,-0.5540518760681152,-0.41585350036621094
-0.6822903156280518,-0.280690997838974,-0.48050206899642944,-0.4118393659591675,-0.18605488538742065
-0.6925162076950073,-0.35071423649787903,-0.3734067678451538,-0.2811599671840668,0.02976071834564209
-0.6958011388778687,-0.422201007604599,-0.26258671283721924,-0.1490321159362793,0.24903741478919983
-0.8309599161148071,-0.20790384709835052,1.0,0.6654995679855347,1.0
-0.5027801990509033,0.21085242927074432,1.0,0.8463597297668457,1.0
-0.6368341445922852,-0.06915852427482605,1.0,1.0,1.0
-0.6563761830329895,-0.3253984749317169,1.0,1.0,1.0
-0.6643750667572021,-0.7214866876602173,1.0,1.0,1.0
-0.6405211687088013,-1.0,1.0,1.0,1.0
-0.5963059663772583,-1.0,1.0,1.0,1.0
-0.539146900177002,-1.0,1.0,1.0,1.0
-0.4795757234096527,-1.0,1.0,1.0,1.0
-0.4094371199607849,-1.0,1.0,1.0,1.0
-0.36387792229652405,-1.0,1.0,1.0,1.0
-0.33019134402275085,-1.0,1.0,1.0,1.0
-0.2992210388183594,-1.0,1.0,1.0,1.0
-0.2697909474372864,-1.0,1.0,1.0,1.0
-0.24336132407188416,-1.0,1.0,1.0,1.0
-0.22012192010879517,-1.0,1.0,1.0,1.0
-0.19934335350990295,-1.0,1.0,1.0,1.0
-0.1806715875864029,-1.0,1.0,1.0,1.0
-0.16372618079185486,-1.0,1.0,1.0,1.0
-0.14810660481452942,-1.0,1.0,1.0,1.0
-0.133455291390419,-1.0,1.0,1.0,1.0
-0.11947241425514221,-1.0,1.0,1.0,1.0
-0.10589547455310822,-1.0,1.0,1.0,1.0
-0.09254811704158783,-1.0,1.0,1.0,1.0
-0.3638893961906433,-1.0,1.0,1.0,1.0
-0.3631894886493683,-1.0,1.0,1.0,1.0
-0.36210164427757263,-1.0,1.0,1.0,1.0
