electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
0.09851926565170288,1.0,0.332549512386322,-0.4137961268424988,-0.10685139894485474
0.09525413066148758,0.16798853874206543,-0.3497427999973297,0.26871925592422485,-1.0
-0.2994537949562073,-0.5395132899284363,-0.6051424741744995,-1.0,-1.0
1.0,-0.6213752031326294,-0.10207346081733704,-0.6688270568847656,-1.0
-0.12921364605426788,0.13509619235992432,0.1565292924642563,-0.9675215482711792,-1.0
-0.3058689832687378,0.4348587393760681,-0.3856983482837677,-0.5684528946876526,-0.9945017099380493
0.35588088631629944,0.8395373225212097,-0.1336444467306137,0.004875451326370239,-1.0
-1.0,0.2880837917327881,0.07629651576280594,0.9722660779953003,-1.0
-0.02828085422515869,-0.17042595148086548,-0.36428913474082947,-0.8268941640853882,-0.6756802797317505
-0.5574052333831787,1.0,0.33694377541542053,-0.4231218695640564,-1.0
-1.0,1.0,0.6669052243232727,-1.0,-1.0
0.0798475444316864,1.0,0.9670955538749695,0.23476886749267578,-1.0
0.5268247127532959,1.0,-0.07514321804046631,-0.678535521030426,-1.0
-1.0,0.038182735443115234,-0.09112875163555145,0.14664041996002197,-0.7706190347671509
-1.0,0.31241464614868164,0.8714213371276855,-1.0,-1.0
-0.6576866507530212,1.0,-0.20351865887641907,-0.42960798740386963,-1.0
0.12780310213565826,1.0,-1.0,-1.0,-1.0
-0.04108702018857002,0.8113945722579956,0.15466618537902832,-1.0,-1.0
-0.8349813222885132,0.3582714796066284,-0.4868994653224945,-0.8556926846504211,-1.0
-0.7173864841461182,1.0,0.5661747455596924,0.3090393841266632,0.09147736430168152
0.39104926586151123,1.0,0.12139558792114258,-0.6922681927680969,1.0
-0.36076003313064575,1.0,1.0,0.7471616864204407,0.10982063412666321
1.0,0.14493846893310547,0.6310107707977295,-1.0,-0.639015257358551
-0.8357450366020203,1.0,0.19006133079528809,0.11275964230298996,-0.5458114147186279
-1.0,-1.0,1.0,-0.35118967294692993,1.0
-1.0,0.38004177808761597,1.0,0.18852737545967102,1.0
-1.0,-1.0,1.0,0.6649190187454224,1.0
-1.0,-1.0,1.0,0.13356178998947144,1.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-0.9776387810707092,1.0,1.0,1.0
0.2811688184738159,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,1.0,1.0
-0.5931954383850098,-0.02909541130065918,1.0,1.0,1.0
-0.3455866277217865,-1.0,1.0,0.9295937418937683,1.0
-0.5810202956199646,-1.0,1.0,1.0,1.0
-0.055547669529914856,-1.0,1.0,1.0,1.0
-0.9774457812309265,-1.0,1.0,1.0,1.0
0.6566872596740723,-1.0,1.0,1.0,1.0
-1.0,-1.0,0.895569920539856,1.0,1.0
-0.44576144218444824,-1.0,1.0,1.0,1.0
0.3280905485153198,-0.3746769428253174,0.973704993724823,0.8429717421531677,1.0
-0.8324242234230042,-1.0,1.0,1.0,1.0
