electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
-0.5240851044654846,0.33560675382614136,-0.2536906599998474,0.004057154059410095,-0.3100130259990692
0.055821195244789124,0.7133601307868958,-1.0,-1.0,-1.0
0.24225513637065887,0.47371363639831543,-1.0,-0.8463602066040039,-1.0
0.3626234531402588,0.39043352007865906,-1.0,-0.7248098850250244,-1.0
0.42491596937179565,0.3312155306339264,-1.0,-0.5784865617752075,-1.0
0.43333274126052856,0.2945100963115692,-1.0,-0.4503956735134125,-1.0
0.38393837213516235,0.28940221667289734,-1.0,-0.3649698793888092,-1.0
0.2304270714521408,0.3407674729824066,-1.0,-0.36019930243492126,-1.0
0.06440168619155884,0.4046300947666168,-1.0,-0.38835254311561584,-1.0
-0.07006442546844482,0.4530543386936188,-1.0,-0.4107604920864105,-1.0
-0.17482426762580872,0.4871039390563965,-1.0,-0.4328358471393585,-1.0
-0.24602673947811127,0.5081596970558167,-1.0,-0.4414465129375458,-1.0
-0.30208253860473633,0.5224533081054688,-1.0,-0.44690147042274475,-1.0
-0.33896365761756897,0.5274785161018372,-1.0,-0.4440552890300751,-1.0
-0.3466384708881378,0.517487645149231,-1.0,-0.42364904284477234,-1.0
-0.31816762685775757,0.4881237745285034,-1.0,-0.37739333510398865,-1.0
-0.27430105209350586,0.44953763484954834,-1.0,-0.3161769211292267,-1.0
-0.21102005243301392,0.3988032639026642,-0.9873546361923218,-0.2335396707057953,-1.0
-0.10334877669811249,0.3230511248111725,-0.7369629144668579,-0.11185458302497864,-1.0
-0.015568122267723083,0.25640255212783813,-0.511959433555603,0.0026255398988723755,-1.0
0.060357466340065,0.20577847957611084,-0.2844565510749817,0.09936606138944626,-1.0
0.14216743409633636,0.13347911834716797,-0.07472164928913116,0.23076185584068298,-0.8758059740066528
0.13859950006008148,0.14097043871879578,0.1106228232383728,0.3220462203025818,-0.7118188142776489
-0.2673889696598053,0.39369940757751465,0.09472324699163437,0.39251935482025146,-0.5510951280593872
0.4671672582626343,-0.5113449692726135,0.8358296155929565,-0.48123058676719666,1.0
0.05458900332450867,-0.5590308308601379,0.8523509502410889,-0.008717060089111328,1.0
-0.040533095598220825,-0.7257905006408691,0.9400762319564819,0.2891766428947449,1.0
0.1633448749780655,-0.8385829329490662,1.0,0.041121482849121094,1.0
-0.11512050032615662,-0.8830864429473877,1.0,0.5322514176368713,1.0
0.26680517196655273,-1.0,1.0,0.6296756267547607,1.0
-0.08922387659549713,-1.0,1.0,1.0,1.0
0.3819078803062439,-1.0,1.0,1.0,1.0
-0.019052758812904358,-1.0,1.0,1.0,1.0
0.4701113700866699,-1.0,1.0,1.0,1.0
0.032557412981987,-1.0,1.0,1.0,1.0
0.07543882727622986,-1.0,1.0,1.0,1.0
0.09677283465862274,-1.0,1.0,1.0,1.0
0.11146602034568787,-1.0,1.0,1.0,1.0
0.12066036462783813,-1.0,1.0,1.0,1.0
0.12531320750713348,-1.0,1.0,1.0,1.0
0.12638132274150848,-1.0,1.0,1.0,1.0
0.12470009922981262,-1.0,1.0,1.0,1.0
0.12096457183361053,-1.0,1.0,1.0,1.0
0.11572352051734924,-1.0,1.0,1.0,1.0
0.10939779877662659,-1.0,1.0,1.0,1.0
0.1023026555776596,-1.0,1.0,1.0,1.0
0.09467907249927521,-1.0,1.0,1.0,1.0
0.08671095967292786,-1.0,1.0,1.0,1.0
0.33704447746276855,-1.0,1.0,1.0,1.0
0.3279423713684082,-1.0,1.0,1.0,1.0
0.31848156452178955,-1.0,1.0,1.0,1.0
0.3087245225906372,-1.0,1.0,1.0,1.0
0.29871952533721924,-1.0,1.0,1.0,1.0
0.288507878780365,-1.0,1.0,1.0,1.0
0.27812308073043823,-1.0,1.0,1.0,1.0
0.26759666204452515,-1.0,1.0,1.0,1.0
0.25695574283599854,-1.0,1.0,1.0,1.0
0.24622531235218048,-1.0,1.0,1.0,1.0
0.23542793095111847,-1.0,1.0,1.0,1.0
0.2245856672525406,-1.0,1.0,1.0,1.0
0.21372006833553314,-1.0,1.0,1.0,1.0
0.20284907519817352,-1.0,1.0,1.0,1.0
0.19199396669864655,-1.0,1.0,1.0,1.0
0.18117360770702362,-1.0,1.0,1.0,1.0
0.1704067438840866,-1.0,1.0,1.0,1.0
0.15971051156520844,-1.0,1.0,1.0,1.0
0.14910133183002472,-1.0,1.0,1.0,1.0
0.1385943442583084,-1.0,1.0,1.0,1.0
0.12820318341255188,-1.0,1.0,1.0,1.0
0.1179429292678833,-1.0,1.0,1.0,1.0
0.10782738029956818,-1.0,1.0,1.0,1.0
0.09786956012248993,-1.0,1.0,1.0,1.0
0.3467016816139221,-1.0,1.0,1.0,1.0
0.3364328145980835,-1.0,1.0,1.0,1.0
0.32600802183151245,-1.0,1.0,1.0,1.0
0.3154444694519043,-1.0,1.0,1.0,1.0
0.3047557473182678,-1.0,1.0,1.0,1.0
0.29395538568496704,-1.0,1.0,1.0,1.0
0.2830585837364197,-1.0,1.0,1.0,1.0
0.27208107709884644,-1.0,1.0,1.0,1.0
0.26103758811950684,-1.0,1.0,1.0,1.0
0.24994440376758575,-1.0,1.0,1.0,1.0
0.23881922662258148,-1.0,1.0,1.0,1.0
0.2276778668165207,-1.0,1.0,1.0,1.0
0.21653832495212555,-1.0,1.0,1.0,1.0
0.20541761815547943,-1.0,1.0,1.0,1.0
0.19433282315731049,-1.0,1.0,1.0,1.0
0.1833011358976364,-1.0,1.0,1.0,1.0
0.1723390370607376,-1.0,1.0,1.0,1.0
0.16146273910999298,-1.0,1.0,1.0,1.0
0.15068797767162323,-1.0,1.0,1.0,1.0
0.14002977311611176,-1.0,1.0,1.0,1.0
0.12950192391872406,-1.0,1.0,1.0,1.0
0.11911775171756744,-1.0,1.0,1.0,1.0
0.10888950526714325,-1.0,1.0,1.0,1.0
0.09882821142673492,-1.0,1.0,1.0,1.0
0.3475428819656372,-1.0,1.0,1.0,1.0
0.3372081518173218,-1.0,1.0,1.0,1.0
0.32672643661499023,-1.0,1.0,1.0,1.0
0.3161104917526245,-1.0,1.0,1.0,1.0
0.3053719997406006,-1.0,1.0,1.0,1.0
0.2945263385772705,-1.0,1.0,1.0,1.0
0.28358685970306396,-1.0,1.0,1.0,1.0
0.2725685238838196,-1.0,1.0,1.0,1.0
0.26148754358291626,-1.0,1.0,1.0,1.0
0.25035959482192993,-1.0,1.0,1.0,1.0
0.2392015904188156,-1.0,1.0,1.0,1.0
0.2280299812555313,-1.0,1.0,1.0,1.0
0.2168620079755783,-1.0,1.0,1.0,1.0
0.20571474730968475,-1.0,1.0,1.0,1.0
0.1946052461862564,-1.0,1.0,1.0,1.0
0.18355052173137665,-1.0,1.0,1.0,1.0
0.1725669950246811,-1.0,1.0,1.0,1.0
0.16167105734348297,-1.0,1.0,1.0,1.0
0.1508779078722,-1.0,1.0,1.0,1.0
0.14020267128944397,-1.0,1.0,1.0,1.0
0.12965914607048035,-1.0,1.0,1.0,1.0
0.11926062405109406,-1.0,1.0,1.0,1.0
0.10901899635791779,-1.0,1.0,1.0,1.0
0.09894554316997528,-1.0,1.0,1.0,1.0
0.3476461172103882,-1.0,1.0,1.0,1.0
0.3373035788536072,-1.0,1.0,1.0,1.0
0.3268146514892578,-1.0,1.0,1.0,1.0
0.31619173288345337,-1.0,1.0,1.0,1.0
0.3054475784301758,-1.0,1.0,1.0,1.0
0.29459577798843384,-1.0,1.0,1.0,1.0
0.28365129232406616,-1.0,1.0,1.0,1.0
0.2726280093193054,-1.0,1.0,1.0,1.0
0.26154232025146484,-1.0,1.0,1.0,1.0
0.25041019916534424,-1.0,1.0,1.0,1.0
0.2392481416463852,-1.0,1.0,1.0,1.0
0.22807271778583527,-1.0,1.0,1.0,1.0
0.2169012874364853,-1.0,1.0,1.0,1.0
0.20575068891048431,-1.0,1.0,1.0,1.0
0.19463826715946198,-1.0,1.0,1.0,1.0
0.18358074128627777,-1.0,1.0,1.0,1.0
0.17259453237056732,-1.0,1.0,1.0,1.0
0.161696657538414,-1.0,1.0,1.0,1.0
0.15090100467205048,-1.0,1.0,1.0,1.0
0.14022359251976013,-1.0,1.0,1.0,1.0
0.12967829406261444,-1.0,1.0,1.0,1.0
0.11927776038646698,-1.0,1.0,1.0,1.0
0.10903464257717133,-1.0,1.0,1.0,1.0
0.09895972907543182,-1.0,1.0,1.0,1.0
0.34765851497650146,-1.0,1.0,1.0,1.0
0.33731508255004883,-1.0,1.0,1.0,1.0
0.3268253803253174,-1.0,1.0,1.0,1.0
0.31620192527770996,-1.0,1.0,1.0,1.0
0.3054566979408264,-1.0,1.0,1.0,1.0
0.29460418224334717,-1.0,1.0,1.0,1.0
0.28365886211395264,-1.0,1.0,1.0,1.0
0.27263516187667847,-1.0,1.0,1.0,1.0
0.26154905557632446,-1.0,1.0,1.0,1.0
0.2504163980484009,-1.0,1.0,1.0,1.0
0.2392536848783493,-1.0,1.0,1.0,1.0
0.228078231215477,-1.0,1.0,1.0,1.0
0.21690614521503448,-1.0,1.0,1.0,1.0
0.20575521886348724,-1.0,1.0,1.0,1.0
0.19464240968227386,-1.0,1.0,1.0,1.0
0.1835847645998001,-1.0,1.0,1.0,1.0
0.17259792983531952,-1.0,1.0,1.0,1.0
0.16169928014278412,-1.0,1.0,1.0,1.0
0.15090377628803253,-1.0,1.0,1.0,1.0
0.1402261108160019,-1.0,1.0,1.0,1.0
0.1296805590391159,-1.0,1.0,1.0,1.0
0.11928023397922516,-1.0,1.0,1.0,1.0
0.10903656482696533,-1.0,1.0,1.0,1.0
0.09896142780780792,-1.0,1.0,1.0,1.0
0.07951314747333527,-1.0,1.0,1.0,1.0
0.06917022168636322,-1.0,1.0,1.0,1.0
0.0587630420923233,-1.0,1.0,1.0,1.0
0.04830165207386017,-1.0,1.0,1.0,1.0
0.037798747420310974,-1.0,1.0,1.0,1.0
0.027266308665275574,-1.0,1.0,1.0,1.0
0.016717292368412018,-1.0,1.0,1.0,1.0
0.006165273487567902,-1.0,1.0,1.0,1.0
-0.004375763237476349,-1.0,1.0,1.0,1.0
0.35729682445526123,-1.0,1.0,1.0,1.0
-0.09462104737758636,-1.0,1.0,1.0,1.0
0.3283921480178833,-1.0,1.0,1.0,1.0
-0.1538369357585907,-1.0,1.0,1.0,1.0
0.2948700189590454,-1.0,1.0,1.0,1.0
-0.19863778352737427,-1.0,1.0,1.0,1.0
0.2643558382987976,-1.0,1.0,1.0,1.0
-0.2330431491136551,-1.0,1.0,1.0,1.0
0.23717235028743744,-1.0,1.0,1.0,1.0
-0.2604181170463562,-1.0,1.0,1.0,1.0
0.21254275739192963,-1.0,1.0,1.0,1.0
-0.28308945894241333,-1.0,1.0,1.0,1.0
0.18978102505207062,-1.0,1.0,1.0,1.0
-0.30249539017677307,-1.0,1.0,1.0,1.0
0.16844318807125092,-1.0,1.0,1.0,1.0
-0.3474206328392029,1.0,-1.0,-1.0,-1.0
0.44470298290252686,0.8308045268058777,-1.0,-0.4315600097179413,-1.0
0.44018709659576416,0.7882369160652161,-1.0,-0.12805059552192688,-1.0
0.4951847791671753,0.6791644096374512,-1.0,0.10427377372980118,-1.0
0.5102220177650452,0.6551265120506287,-1.0,0.1814917027950287,-1.0
0.5265192985534668,0.6282696723937988,-1.0,0.25926899909973145,-1.0
0.5334975719451904,0.6118385195732117,-1.0,0.3173815608024597,-0.9439451694488525
0.5597310066223145,0.5906106233596802,-1.0,0.36633551120758057,-0.8577899932861328
0.5690264701843262,0.5805913209915161,-1.0,0.38416460156440735,-0.8105789422988892
0.4617398977279663,0.725453794002533,-1.0,0.3138556182384491,-0.7844060659408569
0.4551522135734558,0.715096652507782,-1.0,0.27505558729171753,-0.8419836759567261
0.4428742527961731,0.7282004356384277,-1.0,0.21793198585510254,-0.8921626806259155
0.5974537134170532,0.5902041792869568,-1.0,0.28307706117630005,-0.8065526485443115
0.48654311895370483,0.7266014814376831,-0.9713006019592285,0.19461582601070404,-0.8197751045227051
0.44847893714904785,0.730921745300293,-0.9701218605041504,0.1774442046880722,-0.8365424871444702
0.4551008939743042,0.6961904168128967,-0.8400993347167969,0.22281846404075623,-0.7182881832122803
0.30787259340286255,0.8316140174865723,-0.6231905221939087,0.20076727867126465,-0.630534291267395
0.20346622169017792,0.9106754064559937,-0.3992490768432617,0.23762816190719604,-0.4923342168331146
0.1689193695783615,0.9287853837013245,-0.050968050956726074,0.3518277406692505,-0.2007889449596405
-0.04763830453157425,1.0,0.6067596673965454,0.23894411325454712,-0.016533643007278442
0.5538740754127502,0.5437888503074646,0.7485222220420837,0.3370562791824341,0.5770962238311768
-0.03224153071641922,1.0,0.48563528060913086,0.3363838791847229,0.0631701648235321
0.1674613207578659,0.8184217810630798,0.436392605304718,-0.0678640604019165,-0.023308217525482178
-0.7329789400100708,1.0,-0.5479425191879272,0.25721994042396545,-0.6811492443084717
0.31875038146972656,0.7538939118385315,-1.0,-0.14690032601356506,-1.0
0.3068830966949463,0.7394008040428162,-1.0,-0.07291069626808167,-1.0
0.35251641273498535,0.6932232975959778,-1.0,0.025818198919296265,-1.0
0.35104262828826904,0.6549697518348694,-1.0,0.14993245899677277,-1.0
0.3831796646118164,0.6187323927879333,-1.0,0.2551245093345642,-1.0
0.4181344509124756,0.5830617547035217,-1.0,0.34978827834129333,-0.9897526502609253
0.45073258876800537,0.5693448185920715,-1.0,0.40238267183303833,-0.8974748849868774
0.4982013702392578,0.5451703667640686,-1.0,0.45113837718963623,-0.7963839769363403
0.3612881302833557,0.7033320069313049,-1.0,0.3739072382450104,-0.8048301935195923
0.46787381172180176,0.6393360495567322,-1.0,0.419353187084198,-0.7035312652587891
0.3013952374458313,0.8465352654457092,-1.0,0.2285294234752655,-0.8323961496353149
