electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
-0.717892050743103,0.14292138814926147,-0.42991214990615845,-0.2019704431295395,-0.36119428277015686
-0.031082704663276672,0.2561151087284088,-0.7825905680656433,-1.0,-1.0
-0.03595419228076935,0.24409890174865723,-0.7118673920631409,-1.0,-1.0
-0.07800212502479553,0.2498999834060669,-0.6097496747970581,-1.0,-1.0
-0.1183210015296936,0.2608165740966797,-0.5093148350715637,-1.0,-1.0
-0.1845409870147705,0.3031391203403473,-0.4478391408920288,-1.0,-1.0
-0.27337193489074707,0.3780646324157715,-0.4543178677558899,-0.9349943399429321,-1.0
-0.4178099036216736,0.5176842212677002,-0.5746864080429077,-0.9203381538391113,-1.0
-0.550865113735199,0.6523534059524536,-0.7030800580978394,-0.9198805093765259,-1.0
-0.6413806080818176,0.7519041299819946,-0.8049554228782654,-0.9256165027618408,-1.0
-0.7040048837661743,0.8260565996170044,-0.8790709376335144,-0.9270919561386108,-1.0
-0.7329061031341553,0.8655885457992554,-0.908791720867157,-0.9125757217407227,-1.0
-0.7474154233932495,0.8905174732208252,-0.9226208329200745,-0.8952410221099854,-1.0
-0.7468363046646118,0.8986932635307312,-0.914398729801178,-0.8692232370376587,-1.0
-0.7265920639038086,0.8833847045898438,-0.8699167370796204,-0.8229398727416992,-1.0
-0.6836715340614319,0.840592622756958,-0.7787694931030273,-0.7459701299667358,-1.0
-0.631610631942749,0.7868919372558594,-0.6660997271537781,-0.6508006453514099,-1.0
-0.570177435874939,0.7216367125511169,-0.5240231156349182,-0.5289362668991089,-1.0
-0.47717565298080444,0.6240584254264832,-0.32089781761169434,-0.36113399267196655,-0.9215178489685059
-0.3981662392616272,0.5433083772659302,-0.14316006004810333,-0.20183919370174408,-0.6967685222625732
-0.32523849606513977,0.47062864899635315,0.021068423986434937,-0.04781535267829895,-0.47720804810523987
-0.200089231133461,0.680484414100647,-0.39256149530410767,0.5622689127922058,-0.034163475036621094
-0.6647883653640747,1.0,0.5979899168014526,-0.2472551316022873,0.12141317129135132
0.04928918182849884,0.6902745366096497,-0.8229234218597412,1.0,0.3150147497653961
0.6581966876983643,0.182844340801239,1.0,0.5162930488586426,1.0
0.8983101844787598,-0.07400847226381302,1.0,1.0,1.0
0.7086339592933655,-0.28278034925460815,1.0,1.0,1.0
0.5575562715530396,-0.44044381380081177,1.0,1.0,1.0
0.36088240146636963,-0.6884881258010864,1.0,1.0,1.0
0.16903652250766754,-0.952038049697876,1.0,1.0,1.0
0.04186129570007324,-1.0,1.0,1.0,1.0
-0.13788902759552002,-1.0,1.0,1.0,1.0
0.07408694922924042,-1.0,1.0,1.0,1.0
-0.5063991546630859,-1.0,1.0,1.0,1.0
-0.17909930646419525,-1.0,1.0,1.0,1.0
-0.17630885541439056,-1.0,1.0,1.0,1.0
-0.09716302156448364,-1.0,1.0,1.0,1.0
-0.013696268200874329,-1.0,1.0,1.0,1.0
0.06032334268093109,-1.0,1.0,1.0,1.0
-0.48255205154418945,-1.0,1.0,1.0,1.0
0.06848663091659546,-1.0,1.0,1.0,1.0
-0.4571324586868286,-1.0,1.0,1.0,1.0
0.03544582426548004,-1.0,1.0,1.0,1.0
-0.46685534715652466,-1.0,1.0,1.0,1.0
0.008458420634269714,-1.0,1.0,1.0,1.0
-0.4700050950050354,-1.0,1.0,1.0,1.0
-0.0031101852655410767,-1.0,1.0,1.0,1.0
0.0263204425573349,-1.0,1.0,1.0,1.0
-0.841943085193634,-1.0,1.0,1.0,1.0
-0.31236523389816284,-1.0,1.0,1.0,1.0
-0.27969515323638916,-1.0,1.0,1.0,1.0
-0.23268210887908936,-1.0,1.0,1.0,1.0
-0.17611739039421082,-1.0,1.0,1.0,1.0
-0.11703035980463028,-1.0,1.0,1.0,1.0
-0.059559792280197144,-1.0,1.0,1.0,1.0
-0.0056502968072891235,-1.0,1.0,1.0,1.0
0.04401242733001709,-1.0,1.0,1.0,1.0
-0.5447660088539124,-1.0,1.0,1.0,1.0
0.022132620215415955,-1.0,1.0,1.0,1.0
-0.5452144742012024,-1.0,1.0,1.0,1.0
-0.04801008105278015,-1.0,1.0,1.0,1.0
-0.04200797528028488,-1.0,1.0,1.0,1.0
-0.011227801442146301,-1.0,1.0,1.0,1.0
