energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-2.832001384517178,-0.0,-5.664002769034356,-0.0,1243.1963935545118,0.0,0.3751526335468259,4.556,False
-0.0,-0.07587725176860745,-0.0,-0.006070180141488596,0.0,0.006070180141488596,0.36023833832081703,4.556,False
-0.0,-0.18314219395749595,-0.0,-0.014651375516599676,0.0,0.014651375516599676,0.2857472598641909,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.16729509969181575,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05283372084687584,4.556,False
-0.0901267075621105,-0.0,-0.180253415124221,-0.0,39.56396293332331,0.0,-0.07647145168951537,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1628952793548045,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.22201776399881587,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2526515004992386,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27631704222608705,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2926420442409848,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.30618630764501276,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.31678462273319813,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3267955225672432,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3405611933601833,4.556,False
-2.8133969859914303,-0.08888226677678077,-5.626793971982861,-0.007110581342142461,1235.029405615202,0.007110581342142461,-0.35155621732160497,4.556,False
-0.0,-0.3434059736362138,-0.0,-0.0274724778908971,0.0,0.0274724778908971,-0.3498124788470345,11.493,False
-0.0,-0.7595344224460403,-0.0,-0.06076275379568322,0.0,0.06076275379568322,-0.36096517274479045,11.493,False
-0.0,-1.1372884054394379,-0.0,-0.09098307243515502,0.0,0.09098307243515502,-0.3856521903335741,11.493,False
-0.0,-1.5623884349373116,-0.0,-0.12499107479498493,0.0,0.12499107479498493,-0.42072517424253,11.493,False
-8.799835719620301,-2.1677098381194178,-17.599671439240602,-0.17341678704955343,1531.3383310920212,0.17341678704955343,-0.4486750876594259,11.493,False
-3.090648009466348,-1.7385182665396328,-6.181296018932696,-0.13908146132317062,1356.7374931810132,0.13908146132317062,-0.4381198609771831,4.556,False
-3.1047411582213087,-0.0,-6.209482316442617,-0.0,1362.9241256458772,0.0,-0.3374447095388407,4.556,False
-3.4562023987975445,-38.92412926727881,-6.912404797595089,-3.1139303413823045,1517.20913028865,3.1139303413823045,-1.132190830196621,4.556,False
-3.364851258977205,-59.82447618092971,-6.72970251795441,-4.785958094474377,1477.107664169098,4.785958094474377,-1.347088333871736,4.556,False
-2.986006872405344,-59.10214680986271,-5.972013744810688,-4.728171744789017,1310.8019633034874,4.728171744789017,-1.3431593280222074,4.556,False
-3.2139674778492715,-59.977275630364836,-6.427934955698543,-4.798182050429187,1410.8724661322526,4.798182050429187,-1.3388668025655186,4.556,False
-3.1424977011961386,-56.815370342142714,-6.284995402392277,-4.545229627371417,1379.4985518859255,4.545229627371417,-1.3035605339602343,4.556,False
-3.0956903842002053,-56.08783925996408,-6.1913807684004105,-4.487027140797126,1358.9510027217757,4.487027140797126,-1.2858826586670749,4.556,False
-3.056545221855993,-54.829494225187645,-6.113090443711986,-4.386359538015012,1341.7669981808574,4.386359538015012,-1.2555392911051564,4.556,False
-3.0251223999324797,-55.13290785483629,-6.050244799864959,-4.410632628386903,1327.9729587060929,4.410632628386903,-1.2365621962903834,4.556,False
-2.9997541780589274,-56.197273295269625,-5.999508356117855,-4.49578186362157,1316.8367770232342,4.49578186362157,-1.2244684307209703,4.556,False
-3.447755298203189,-60.63578924055588,-6.895510596406378,-4.8508631392444705,1513.5010088688275,4.8508631392444705,-1.2538833345707336,4.556,False
-3.1303777086606406,-64.84300801238594,-6.260755417321281,-5.187440640990875,1374.178098621879,5.187440640990875,-1.3188362963188278,4.556,False
-3.465228540905518,-65.5254109988727,-6.930457081811036,-5.242032879909816,1521.1714402570315,5.242032879909816,-1.3360139612774427,4.556,False
-3.187198720113295,-66.88457138981107,-6.37439744022659,-5.350765711184886,1399.1214750277854,5.350765711184886,-1.366029267965115,4.556,False
-3.0967969143812915,-68.71132323410067,-6.193593828762583,-5.496905858728054,1359.436749069926,5.496905858728054,-1.386732158413823,4.556,False
-3.049661995861175,-70.49687490703876,-6.09932399172235,-5.639749992563101,1338.745388876723,5.639749992563101,-1.3939824521831692,4.556,False
-3.017898135432505,-72.25379171945248,-6.03579627086501,-5.780303337556198,1324.8016397859988,5.780303337556198,-1.3930815112431871,4.556,False
-2.9943848603151304,-74.08237828108875,-5.988769720630261,-5.9265902624871005,1314.47974552903,5.9265902624871005,-1.3888532341592008,4.556,False
-2.976123557145328,-75.85114464388732,-5.952247114290656,-6.068091571510986,1306.4633701252537,6.068091571510986,-1.3831608852721162,4.556,False
-3.4316891868564787,-77.79574363489277,-6.8633783737129574,-6.223659490791421,1506.4482822021416,6.223659490791421,-1.389158317928801,4.556,False
-3.134544924710386,-78.46157981252263,-6.269089849420772,-6.27692638500181,1376.0074296358148,6.27692638500181,-1.4154946119569018,4.556,False
-3.475088479269723,-79.33901016382201,-6.950176958539446,-6.347120813105761,1525.4997714090093,6.347120813105761,-1.4428025041527175,4.556,False
-3.1893290747610687,-80.64203379619828,-6.3786581495221375,-6.451362703695862,1400.0566614403288,6.451362703695862,-1.477595511780657,4.556,False
-3.4953942997510907,-82.17451060734633,-6.9907885995021815,-6.573960848587706,1534.4136522173358,6.573960848587706,-1.504274213613549,4.556,False
-3.219620060663654,-83.967285175459,-6.439240121327308,-6.7173828140367196,1413.3538457698219,6.7173828140367196,-1.5335328681810634,4.556,False
