energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh,TimeLimit.truncated
,,,,,,,,
-2.996184368452231,-0.0,-5.992368736904462,-0.0,1315.2696964232796,0.0,0.378758351937657,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3842525498040657,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.33638636842032765,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.23011764226052855,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.11178797254050932,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.012005618526003422,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09633283372083645,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1571186778136393,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.19777651108197825,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.22829079712458167,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.25236443925024,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.27144451136632003,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2850932521675006,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29850727586977627,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.31580977694496987,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3380345144887498,4.556,False
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3670913979046621,11.493,False
-0.0,-0.4617351578435413,-0.0,-0.0369388126274833,0.0,0.0369388126274833,-0.40324308239540807,11.493,False
-0.0,-1.609500910168952,-0.0,-0.12876007281351615,0.0,0.12876007281351615,-0.44190665274775065,11.493,False
-8.844260138313434,-2.829736604995954,-17.688520276626868,-0.2263789283996763,1539.0690225899998,0.2263789283996763,-0.47390305737057065,11.493,False
-8.424585848268688,-3.8025648122236486,-16.849171696537375,-0.3042051849778919,1466.0377357119444,0.3042051849778919,-0.4758444597725086,11.493,False
-3.3165502775033553,-3.0688137750141564,-6.633100555006711,-0.2455051020011325,1455.9044238381719,0.2455051020011325,-0.4308105990987947,4.556,False
-3.3021769947362225,-1.056560614496385,-6.604353989472445,-0.08452484915971081,1449.594817706858,0.08452484915971081,-0.30031748925093826,4.556,False
-3.380134065117068,-33.387119474816465,-6.760268130234136,-2.670969557985317,1483.8165342919526,2.670969557985317,-1.0678536584590288,4.556,False
