,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-11.539729372952738,12.419778929637596,-8.148833110242881,12.862610772404697,-3.390896262709859,2.067295838208829,-0.6519066488194303,1.0290088617923758,-6.781792525419718,4.134591676417658,0.6519066488194303,1.0290088617923758,1208.7122835135342,479.92266249368043,10994446.930839106,77.6824978012313,9096.0,8760.5,0.0,1.0
1,2,-10.917858291395996,11.706355074990327,-7.522930383029711,12.0670472719672,-3.394927908366285,2.1656275675978764,-0.6018344306423767,0.9653637817573759,-6.78985581673257,4.331255135195753,0.6018344306423767,0.9653637817573759,1194.2225054042192,505.32806651215043,10862647.909156777,77.24274406332454,9096.0,8760.5,0.0,1.0
2,3,-10.700105610917406,11.934378833903784,-7.343372310477916,12.236275746459295,-3.35673330043949,2.1021462482183515,-0.5874697848382333,0.9789020597167436,-6.71346660087898,4.204292496436703,0.5874697848382333,0.9789020597167436,1194.0148028548329,498.9929458767593,10860758.64676756,72.68029903254177,9096.0,8760.5,0.0,1.0
3,4,-10.357860263853302,11.666107386488829,-7.047628770028854,11.92662572896984,-3.3102314938244497,2.184166720658218,-0.5638103016023083,0.9541300583175872,-6.620462987648899,4.368333441316436,0.5638103016023083,0.9541300583175872,1169.9696030633731,528.3306158676164,10642043.509464443,70.91029023746702,9096.0,8760.333333333334,0.0,1.0
4,5,-10.082477509899855,11.553319645872337,-6.761082645842832,11.712078166083161,-3.321394864057023,2.15009915602348,-0.5408866116674266,0.9369662532866531,-6.642789728114046,4.30019831204696,0.5408866116674266,0.9369662532866531,1173.0148766711022,511.4073596367574,11204638.101962369,69.46189279731993,9552.0,8760.333333333334,0.0,1.0
5,6,-10.453849507222028,11.819850289902083,-7.143174280120022,11.99909080817805,-3.3106752271020055,2.1731678991644805,-0.5714539424096017,0.9599272646542439,-6.621350454204011,4.346335798328961,0.5714539424096017,0.9599272646542439,1171.9902324380969,521.9521530124002,10660423.154256929,72.95514511873351,9096.0,8760.5,0.0,1.0
6,7,-10.068601845180238,11.571213141668222,-6.784393473702536,11.756051500328223,-3.2842083714777006,2.1771659501558718,-0.5427514778962028,0.9404841200262578,-6.568416742955401,4.3543319003117436,0.5427514778962028,0.9404841200262578,1160.5803295035128,526.2784631821373,11085863.307417553,75.04187604690117,9552.0,8760.5,0.0,1.0
7,8,-10.323982331760993,11.887744933519116,-7.0373198563398836,12.067442859736905,-3.286662475421109,2.152988810308777,-0.5629855885071907,0.9653954287789525,-6.573324950842218,4.305977620617554,0.5629855885071907,0.9653954287789525,1167.5863295614058,522.7922505213044,10620365.253690546,72.93315743183817,9096.0,8760.5,0.0,1.0
8,9,-10.258361005884138,11.729687542358574,-7.000565880218074,11.899828871064422,-3.2577951256660636,2.1523090658706203,-0.5600452704174459,0.9519863096851537,-6.515590251332127,4.304618131741241,0.5600452704174459,0.9519863096851537,1158.1495463145345,530.1614401979103,10534528.273277005,73.84564643799473,9096.0,8760.5,0.0,1.0
9,10,-10.218131929135888,11.927837871623048,-6.944964676880489,12.10117065022143,-3.273167252255401,2.1612805783885642,-0.5555971741504391,0.9680936520177146,-6.546334504510802,4.3225611567771285,0.5555971741504391,0.9680936520177146,1160.6707601952755,526.6266338626428,10557461.234736226,72.273526824978,9096.0,8760.5,0.0,1.0
10,11,-10.487635196851308,12.120548104337507,-7.185775772314136,12.326355621968073,-3.301859424537172,2.1441437694451406,-0.5748620617851309,0.9861084497574458,-6.603718849074344,4.288287538890281,0.5748620617851309,0.9861084497574458,1172.652504893362,515.8832136580331,10694590.84462746,73.30043859649122,9120.0,8760.5,0.0,1.0
11,12,-10.396499568717083,12.0335002497579,-7.121914511293319,12.19674674034451,-3.274585057423763,2.1526621909982726,-0.5697531609034655,0.9757397392275609,-6.549170114847526,4.305324381996545,0.5697531609034655,0.9757397392275609,1163.3410176949476,523.5153143584582,10581749.896953244,74.93403693931398,9096.0,8760.5,0.0,1.0
12,13,-10.334828127021332,11.967992065134334,-7.0587730229385555,12.155413207478587,-3.276055104082776,2.151037348187364,-0.5647018418350845,0.9724330565982869,-6.552110208165552,4.302074696374728,0.5647018418350845,0.9724330565982869,1164.0295026133144,524.3325932242353,10588012.355770709,73.53781882145998,9096.0,8760.5,0.0,1.0
13,14,-13.626958953623875,18.884191021147025,-10.967638347770963,18.80674496911469,-2.6593206058529097,2.1384505372408276,-0.8774110678216771,1.504539597529175,-5.3186412117058195,4.276901074481655,0.8774110678216771,1.504539597529175,952.0575988377427,599.7914907382986,1987896.2663732069,74.32950191570882,2088.0,1296.5,0.0,1.0
14,15,-10.974457931183926,12.596571790634153,-7.54445994911852,12.765580042669898,-3.4299979820654083,2.1052246722384482,-0.6035567959294814,1.0212464034135917,-6.859995964130817,4.2104493444768964,0.6035567959294814,1.0212464034135917,1218.86958277781,481.84416781776173,9741205.705560258,77.03953953953953,7992.0,7656.333333333333,0.0,1.0
15,16,-10.314847873753518,11.797614933113792,-6.982297234342086,11.971375864067538,-3.3325506394114317,2.150363331970589,-0.5585837787473669,0.9577100691254029,-6.665101278822863,4.300726663941178,0.5585837787473669,0.9577100691254029,1176.4943206347173,506.0704800339002,11237873.750702819,76.44472361809045,9552.0,8760.5,0.0,1.0
16,17,-10.366600478733671,11.737584108704054,-7.079966307517744,11.948723427516127,-3.2866341712159293,2.152886969614443,-0.5663973046014196,0.9558978742012901,-6.5732683424318585,4.305773939228886,0.5663973046014196,0.9558978742012901,1166.2991509665303,519.2626092025274,10608657.07719156,76.44019349164468,9096.0,8760.333333333334,0.0,1.0
17,18,-9.861306107063381,11.485553919631949,-6.584194878997194,11.638524986194412,-3.2771112280661883,2.185522098495816,-0.5267355903197756,0.9310819988955531,-6.5542224561323765,4.371044196991632,0.5267355903197756,0.9310819988955531,1155.293083576695,525.6943984539488,11035359.53432459,73.0108877721943,9552.0,8760.5,0.0,1.0
18,19,-10.110938184786505,11.618644067933298,-6.827093371640683,11.772535674667767,-3.2838448131458233,2.1761775225195703,-0.5461674697312546,0.9418028539734214,-6.567689626291647,4.352355045039141,0.5461674697312546,0.9418028539734214,1161.3530987359775,526.1285986002662,10591540.260472115,73.88157894736842,9120.0,8760.333333333334,0.0,1.0
