electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
-0.36695030331611633,0.25698840618133545,-0.536259651184082,-0.4856020212173462,-1.0
0.12564167380332947,-0.9542374014854431,-0.49437999725341797,-1.0,-1.0
0.04934839904308319,-0.7917574644088745,-0.39280539751052856,-1.0,-1.0
-0.05573633313179016,-0.7191610336303711,-0.30169814825057983,-1.0,-1.0
-0.192019522190094,-0.5566083192825317,-0.14603497087955475,-1.0,-1.0
-0.34610843658447266,-0.33329862356185913,0.0401412695646286,-0.9124878644943237,-1.0
-0.41624099016189575,-0.08571859449148178,0.3233354091644287,-0.8431926965713501,-1.0
-0.5461365580558777,0.1684662401676178,0.44744598865509033,-0.8619515895843506,-1.0
-0.6739742755889893,0.3909769058227539,0.5253904461860657,-0.8936091661453247,-1.0
-0.760434091091156,0.5484411716461182,0.580619752407074,-0.9211918115615845,-1.0
-0.8151355385780334,0.6553378701210022,0.6181344985961914,-0.9459851980209351,-1.0
-0.8437086939811707,0.71414715051651,0.6374217867851257,-0.9562243223190308,-1.0
-0.8586940169334412,0.7498762011528015,0.6477383971214294,-0.9629628658294678,-1.0
-0.862248957157135,0.7656922340393066,0.6515015363693237,-0.9613183736801147,-1.0
-0.8552821278572083,0.7626070380210876,0.6511622667312622,-0.9416360855102539,-1.0
-0.8387956023216248,0.7431817054748535,0.6507417559623718,-0.8959599733352661,-1.0
-0.8192381262779236,0.7215258479118347,0.6559661030769348,-0.8355425596237183,-0.9221524000167847
-0.7908200025558472,0.7059503197669983,0.6594011187553406,-0.7477187514305115,-0.7823742628097534
-0.7181164622306824,0.7645964622497559,0.5878913402557373,-0.5175302028656006,-0.4717768728733063
-0.5990599393844604,0.9456166625022888,0.29685598611831665,-0.11184678226709366,0.01830315589904785
-0.5184453725814819,1.0,-0.3133915662765503,0.3551614582538605,0.457979679107666
-0.8041508197784424,1.0,1.0,-0.8917379379272461,-0.07209926843643188
-0.6464253664016724,0.6457780003547668,-1.0,-0.017971716821193695,-0.5378296375274658
-0.6135956645011902,0.07608738541603088,-0.8206490874290466,-0.678471565246582,-1.0
-1.0,-0.31004589796066284,1.0,0.9333072900772095,1.0
-1.0,-0.07091274857521057,1.0,1.0,1.0
-1.0,-0.23799899220466614,1.0,1.0,1.0
-1.0,-0.42320045828819275,1.0,1.0,1.0
-0.9773809909820557,-0.7605454921722412,1.0,1.0,1.0
-0.7394466400146484,-1.0,1.0,1.0,1.0
-0.5030401349067688,-1.0,1.0,1.0,1.0
-0.19491641223430634,-1.0,1.0,1.0,1.0
0.10175281763076782,-1.0,1.0,1.0,1.0
-0.18905790150165558,-1.0,1.0,1.0,1.0
0.18112248182296753,-1.0,1.0,1.0,1.0
-0.3361417055130005,-1.0,1.0,1.0,1.0
0.0023616254329681396,-1.0,1.0,1.0,1.0
-0.49036136269569397,-0.9465593099594116,1.0,1.0,1.0
-0.15402105450630188,-1.0,1.0,1.0,1.0
-0.1568509042263031,-1.0,1.0,1.0,1.0
-0.10476116836071014,-1.0,1.0,1.0,1.0
-0.021807238459587097,-1.0,1.0,1.0,1.0
0.07098805904388428,-1.0,1.0,1.0,1.0
-0.3722122311592102,-0.6997377276420593,1.0,1.0,1.0
0.03932100534439087,-1.0,1.0,1.0,1.0
-0.4620453715324402,-0.7394999265670776,1.0,1.0,1.0
-0.11628096550703049,-1.0,1.0,1.0,1.0
-0.12400075793266296,-1.0,1.0,1.0,1.0
-0.1851271688938141,-1.0,1.0,1.0,1.0
-0.11611568927764893,-1.0,1.0,1.0,1.0
-0.03680114448070526,-1.0,1.0,1.0,1.0
0.041982874274253845,-1.0,1.0,1.0,1.0
-0.4493923485279083,-0.5704544186592102,1.0,1.0,1.0
-0.02334754168987274,-1.0,1.0,1.0,1.0
-0.04738776385784149,-1.0,1.0,1.0,1.0
-0.026666179299354553,-1.0,1.0,1.0,1.0
0.025050923228263855,-1.0,1.0,1.0,1.0
-0.46199458837509155,-0.5671595335006714,1.0,1.0,1.0
