energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,avg_pmv,price_kwh
,,,,,,,
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3562307343928027,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.28544182947653857,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.15741043637971483,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02459693403710228,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09007219862819298,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1866145394295479,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24259838278734047,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2874719547964503,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.319066419499677,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3390835519647024,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3500350587782466,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3564412967205474,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36066064483831056,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.36571850293633396,4.556
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37534632632588716,4.556
-0.0,-0.20611200531484966,-0.0,-0.016488960425187972,0.0,0.016488960425187972,-0.38980481756711544,4.556
-0.0,-0.8609334947107795,-0.0,-0.06887467957686236,0.0,0.06887467957686236,-0.41236812854352095,11.493
-0.0,-1.785074176742623,-0.0,-0.14280593413940984,0.0,0.14280593413940984,-0.443176609383196,11.493
-0.0,-2.8461025719306448,-0.0,-0.2276882057544516,0.0,0.2276882057544516,-0.47735844807039673,11.493
-0.0,-4.113069137191763,-0.0,-0.32904553097534106,0.0,0.32904553097534106,-0.5155551794540827,11.493
-0.0,-5.478337027610906,-0.0,-0.4382669622088725,0.0,0.4382669622088725,-0.5548040515677111,11.493
-0.0,-6.855138865885474,-0.0,-0.5484111092708379,0.0,0.5484111092708379,-0.5928470042153752,4.556
-0.9044403497429457,-8.121852936309633,-1.8088806994858915,-0.6497482349047706,397.0326381663502,0.6497482349047706,-0.6268589237388079,4.556
-0.8264483942269977,-42.64437910235493,-1.6528967884539953,-3.4115503281883948,362.7956076501307,3.4115503281883948,-1.1666233942270434,4.556
-3.5921388594388937,-68.9967995519233,-7.184277718877787,-5.519743964153864,1576.8827302190052,5.519743964153864,-1.4423906884950057,4.556
-3.099612881282286,-77.00835522836695,-6.199225762564572,-6.160668418269356,1360.6729066208454,6.160668418269356,-1.5107138192405536,4.556
-3.348196914616907,-80.8405640726642,-6.696393829233814,-6.467245125813135,1469.796714054832,6.467245125813135,-1.5280015347870541,4.556
-2.933521697843788,-77.70901731905874,-5.867043395687576,-6.2167213855247,1287.76193935197,6.2167213855247,-1.4959345089906495,4.556
