,evaluation_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
0,1,-18.546796172751833,14.01692607269169,-16.02052885644824,13.713249140733854,-2.5262673163035902,1.8958204235079004,-1.2816423085158593,1.0970599312587084,-5.0525346326071805,3.7916408470158007,1.2816423085158593,1.0970599312587084,908.251418158795,527.2241060849793,8261454.899572399,93.39270008795076,9096.0,8760.5,0.0,1.0
1,2,-15.641499454589587,12.40886054824319,-13.089462764893925,11.798301588882243,-2.5520366896956657,1.9803090741822205,-1.047157021191514,0.9438641271105795,-5.104073379391331,3.960618148364441,1.047157021191514,0.9438641271105795,932.9225886365167,573.386773369058,8485863.866237756,88.81926121372031,9096.0,8760.333333333334,0.0,1.0
2,3,-14.655126407469337,12.530967360978785,-12.308941140161538,11.732812409108629,-2.346185267307802,2.071973834718261,-0.984715291212923,0.9386249927286903,-4.692370534615604,4.143947669436522,0.984715291212923,0.9386249927286903,856.2824914780082,612.5535029784229,7788745.542483962,87.69788918205805,9096.0,8760.333333333334,0.0,1.0
3,4,-14.20251419357246,11.757622196920885,-11.991141080921674,10.971740652865089,-2.2113731126507843,2.0032484531084838,-0.9592912864737339,0.8777392522292071,-4.422746225301569,4.0064969062169675,0.9592912864737339,0.8777392522292071,822.8330761006828,616.7026733038856,7859701.542913722,91.98073701842546,9552.0,8760.333333333334,0.0,1.0
4,5,-12.170362235197125,10.41656845376838,-9.910443941079139,9.696316620350485,-2.2599182941179854,2.0987980736970013,-0.7928355152863312,0.7757053296280388,-4.519836588235971,4.197596147394003,0.7928355152863312,0.7757053296280388,827.3275206921585,625.7282811056072,7525371.128215874,88.74230430958663,9096.0,8760.5,0.0,1.0
5,6,-12.891210725685681,9.675866280992576,-10.527291460800619,9.090309860390335,-2.363919264885062,2.181467254711968,-0.8421833168640496,0.7272247888312268,-4.727838529770124,4.362934509423936,0.8421833168640496,0.7272247888312268,843.4443063548524,608.9439939108096,7671969.410603737,90.69920844327177,9096.0,8760.333333333334,0.0,1.0
6,7,-11.431664097749662,8.217728972907388,-9.040530658521087,7.6233876824895805,-2.391133439228573,2.2164377077919535,-0.723242452681687,0.6098710145991664,-4.782266878457146,4.432875415583907,0.723242452681687,0.6098710145991664,837.8404029025476,594.8081451272103,7620996.304801573,91.44678979771328,9096.0,8760.333333333334,0.0,1.0
7,8,-10.774480947264292,8.491633543215027,-8.336354410362215,8.090987423788244,-2.4381265369020784,2.192432596763879,-0.6669083528289772,0.6472789939030595,-4.876253073804157,4.384865193527758,0.6669083528289772,0.6472789939030595,845.6163369563776,575.6864654095652,7691726.200955211,89.32497801231311,9096.0,8760.333333333334,0.0,1.0
8,9,-10.308764569306687,8.421873510570974,-7.975991499587035,7.914635918268422,-2.3327730697196514,2.2669848520145086,-0.6380793199669629,0.6331708734614737,-4.665546139439303,4.533969704029017,0.6380793199669629,0.6331708734614737,810.0602886555114,616.9440714070123,7368308.385610532,87.87379067722075,9096.0,8760.333333333334,0.0,1.0
9,10,-9.69453197123981,8.330399542983209,-7.407206877698349,7.709387352742272,-2.287325093541462,2.3112621629160044,-0.5925765502158679,0.6167509882193818,-4.574650187082924,4.622524325832009,0.5925765502158679,0.6167509882193818,792.529337438412,634.8342480809877,7208846.853339795,85.8839050131926,9096.0,8760.333333333334,0.0,1.0
10,11,-10.299109142820875,8.191878182037325,-7.820124457506253,7.680548056162655,-2.4789846853146207,2.1603364230874806,-0.6256099566005002,0.6144438444930124,-4.957969370629241,4.320672846174961,0.6256099566005002,0.6144438444930124,869.7644066210961,577.8214170474894,7911377.042625491,85.66402814423923,9096.0,8760.333333333334,0.0,1.0
11,12,-9.552643694464633,7.703090767712408,-7.189837870312941,7.178485524060341,-2.3628058241516925,2.208233158056246,-0.5751870296250353,0.5742788419248273,-4.725611648303385,4.416466316112492,0.5751870296250353,0.5742788419248273,825.4813942224439,596.8486976487042,7508578.76184735,85.83992963940193,9096.0,8760.333333333334,0.0,1.0
12,13,-9.4552373020883,7.682701843711428,-7.103547656855531,7.110513471814627,-2.351689645232769,2.2067079917473165,-0.5682838125484424,0.5688410777451701,-4.703379290465538,4.413415983494633,0.5682838125484424,0.5688410777451701,822.5688313513897,594.32791203568,7482086.089972241,85.26824978012313,9096.0,8760.333333333334,0.0,1.0
13,14,-9.281294972164284,7.585454748716912,-6.916115411002837,7.097182684594082,-2.3651795611614466,2.1963801719247886,-0.5532892328802269,0.5677746147675266,-4.730359122322893,4.392760343849577,0.5532892328802269,0.5677746147675266,826.6517909268193,589.801373935132,7519224.690270348,85.12532981530343,9096.0,8760.333333333334,0.0,1.0
14,15,-8.999812628272112,7.606514702118151,-6.670069488219575,7.0726238885554915,-2.329743140052538,2.1999397438480814,-0.533605559057566,0.5658099110844392,-4.659486280105076,4.399879487696163,0.533605559057566,0.5658099110844392,811.3761186573687,586.7632294709962,7380277.175307426,81.67326297273527,9096.0,8760.333333333334,0.0,1.0
15,16,-9.218537395823573,7.205536485762023,-6.807426367113749,6.746764177813616,-2.4111110287098243,2.2032524758431102,-0.5445941093690999,0.5397411342250893,-4.822222057419649,4.4065049516862205,0.5445941093690999,0.5397411342250893,839.4065454040398,580.6454942438328,7635241.936995146,85.51011433597185,9096.0,8760.333333333334,0.0,1.0
16,17,-9.228708229514787,7.1623633708245205,-6.854196609872588,6.740779529665371,-2.3745116196421985,2.173493303614257,-0.5483357287898071,0.5392623623732297,-4.749023239284397,4.346986607228514,0.5483357287898071,0.5392623623732297,821.2429199374735,571.2897669485687,7844512.371242747,84.80946398659967,9552.0,8760.333333333334,0.0,1.0
17,18,-9.343656293883761,7.276310842908151,-6.985478893389451,6.878868236550663,-2.3581774004943115,2.148537565616537,-0.5588383114711561,0.5503094589240531,-4.716354800988623,4.297075131233074,0.5588383114711561,0.5503094589240531,823.9173823608363,572.3073647304726,7494352.5099541675,82.55277044854881,9096.0,8760.333333333334,0.0,1.0
18,19,-9.059766050224608,7.409040760555281,-6.709863791111606,7.0211306475191835,-2.349902259113004,2.168651392915812,-0.5367891032889283,0.5616904518015347,-4.699804518226008,4.337302785831624,0.5367891032889283,0.5616904518015347,816.5876019977912,578.9493241034397,7427680.827771909,79.24362357080035,9096.0,8760.333333333334,0.0,1.0
19,20,-9.085198831264076,7.428332083118099,-6.7341464935498125,7.043708282607487,-2.3510523377142634,2.167301245438979,-0.5387317194839851,0.563496662608599,-4.702104675428527,4.334602490877958,0.5387317194839851,0.563496662608599,814.1108985038551,574.9823700168342,7405152.732791066,78.14423922603342,9096.0,8760.333333333334,0.0,1.0
20,21,-9.232565325157447,7.503804618813794,-6.9064044117748535,7.120067924179551,-2.326160913382593,2.157396971015791,-0.5525123529419884,0.5696054339343641,-4.652321826765186,4.314793942031582,0.5525123529419884,0.5696054339343641,806.1574913360239,575.5869127568526,7332808.541192474,78.82585751978893,9096.0,8760.333333333334,0.0,1.0
21,22,-8.672585298934777,7.439658332893966,-6.321227817883841,7.049667847854925,-2.351357481050936,2.1931553927823413,-0.5056982254307072,0.563973427828394,-4.702714962101872,4.386310785564683,0.5056982254307072,0.563973427828394,808.4573140897032,577.7061531333686,7722384.264184846,75.85845896147404,9552.0,8760.333333333334,0.0,1.0
