electrovalve_north,electrovalve_south,electrovalve_east,electrovalve_west,bomba
1.0,0.2858840227127075,0.9830107688903809,0.0838167667388916,1.0
0.8367525935173035,0.9421782493591309,-1.0,-1.0,-1.0
0.47039365768432617,-1.0,-1.0,-1.0,-1.0
1.0,0.9933183193206787,-1.0,-0.8633543848991394,-1.0
1.0,0.02849714457988739,-1.0,-1.0,-1.0
0.5787377953529358,0.2436216026544571,-1.0,0.5072203278541565,-1.0
1.0,1.0,-0.7638827562332153,-0.44131022691726685,-1.0
0.7648953199386597,0.07191181182861328,-0.2953674793243408,-0.5043205618858337,-1.0
0.42198455333709717,-0.45169708132743835,-1.0,-0.5846455693244934,-1.0
-0.8951593041419983,0.3261852264404297,-0.40555012226104736,-0.2753598392009735,-1.0
-0.10372611880302429,1.0,-1.0,-1.0,-1.0
0.5143554210662842,1.0,-0.3259230852127075,-1.0,-1.0
-0.9426776170730591,-0.08698606491088867,-1.0,0.6186218857765198,-1.0
-0.45559388399124146,-0.479534775018692,-1.0,-0.9619263410568237,-1.0
0.8500379323959351,-0.48732566833496094,-0.772845447063446,-0.7796589136123657,-1.0
0.0195399671792984,0.2716163098812103,0.03418231010437012,-0.23596027493476868,-1.0
-0.5237793326377869,0.16452044248580933,-0.9641082286834717,0.11908268928527832,-1.0
1.0,-1.0,-1.0,-1.0,-1.0
0.40752720832824707,0.5778133869171143,-0.6241737604141235,-0.05306728184223175,-1.0
1.0,-0.31121498346328735,0.14725500345230103,-0.7977128028869629,-1.0
-0.6807845234870911,-1.0,-0.7618147730827332,1.0,-1.0
1.0,-0.07217128574848175,-0.17209798097610474,-0.047547847032547,-1.0
-0.833477258682251,-0.6751211881637573,0.38730621337890625,0.7304413318634033,-0.8009869456291199
-0.23449499905109406,-0.7337169051170349,-1.0,1.0,-1.0
0.42773351073265076,-1.0,0.5768907070159912,0.38322681188583374,1.0
0.036249302327632904,-1.0,1.0,-0.38683760166168213,1.0
-0.7054678201675415,-0.0371890664100647,1.0,0.5243186354637146,1.0
1.0,-0.7953932285308838,1.0,1.0,1.0
-0.3479541540145874,-0.01814091205596924,0.8005849123001099,1.0,1.0
-0.029283568263053894,-1.0,1.0,0.7943675518035889,1.0
0.22593671083450317,-1.0,1.0,1.0,1.0
0.6613397002220154,-1.0,1.0,0.806959867477417,1.0
1.0,-1.0,1.0,1.0,1.0
0.058682188391685486,-1.0,1.0,1.0,1.0
-0.8380147218704224,-1.0,1.0,1.0,1.0
0.008670538663864136,-1.0,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0
0.0451715849339962,0.6218886375427246,1.0,1.0,1.0
1.0,-1.0,1.0,0.9845378398895264,1.0
0.27726948261260986,-1.0,1.0,1.0,1.0
0.6433143019676208,-1.0,1.0,0.923366904258728,1.0
1.0,-0.6342735886573792,1.0,1.0,1.0
1.0,-1.0,1.0,1.0,1.0
0.06003313139081001,-1.0,1.0,1.0,1.0
-0.5006543397903442,-0.420865535736084,1.0,1.0,1.0
